# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
1000 20 12312
  20 65.7038 227.11 364.259
423000 20 12312.000000000002
  1 19.1038 1027.16 358.471
  2 21.5565 1012.58 384.031
  3 24.0091 296.54 398.509
  4 26.4617 997.49 451.633
  5 28.9143 332.96 445.392
  6 31.367 742.93 455.845
  7 33.8196 412.99 471.673
  8 36.2722 639.31 471.898
  9 38.7249 511.05 482.47
  10 41.1775 558.68 495.673
  11 43.6301 571.62 513.991
  12 46.0827 537.96 520.315
  13 48.5354 600.03 491.151
  14 50.988 509.66 480.634
  15 53.4406 633.43 479.069
  16 55.8933 472.66 470.233
  17 58.3459 735.57 451.601
  18 60.7985 356.62 442.692
  19 63.2511 1009.34 431.661
  20 65.7038 353.42 352.169
424000 20 12311.999999999998
  1 19.1038 1049.21 359.088
  2 21.5565 1041.42 383.335
  3 24.0091 311.89 398.411
  4 26.4617 1005.3 455.266
  5 28.9143 340.84 449.358
  6 31.367 741.78 459.024
  7 33.8196 438.7 460.608
  8 36.2722 647.28 481.754
  9 38.7249 511.35 488.551
  10 41.1775 563.67 497.118
  11 43.6301 543.24 516.971
  12 46.0827 558.73 507.692
  13 48.5354 571.22 498.725
  14 50.988 507.66 490.708
  15 53.4406 606.07 479.631
  16 55.8933 462.47 470.386
  17 58.3459 739.72 443.545
  18 60.7985 349.6 441.539
  19 63.2511 1033.44 429.305
  20 65.7038 288.41 364.233
425000 20 12312
  1 19.1038 1047.15 357.881
  2 21.5565 1052.65 383.9
  3 24.0091 352.21 395.784
  4 26.4617 1003.55 451.826
  5 28.9143 349.71 447.536
  6 31.367 748.52 451.635
  7 33.8196 445.4 471.667
  8 36.2722 633.75 489.322
  9 38.7249 524.52 485.877
  10 41.1775 572.06 497.948
  11 43.6301 552.87 516.407
  12 46.0827 555.01 501.025
  13 48.5354 563.57 499.917
  14 50.988 501.05 491.387
  15 53.4406 618.96 482.106
  16 55.8933 450.04 466.331
  17 58.3459 737.32 441.195
  18 60.7985 333.83 432.05
  19 63.2511 1051.49 428.994
  20 65.7038 218.34 354.514
426000 20 12312
  1 19.1038 1029.63 356.771
  2 21.5565 1041.94 383.572
  3 24.0091 310.42 397.226
  4 26.4617 1004.85 449.672
  5 28.9143 328.46 455.662
  6 31.367 742.01 455.716
  7 33.8196 437.72 483.094
  8 36.2722 646.51 486.025
  9 38.7249 512.02 492.85
  10 41.1775 580.59 484.202
  11 43.6301 569.56 512.035
  12 46.0827 558.58 509.244
  13 48.5354 553.57 509.82
  14 50.988 513.28 478.361
  15 53.4406 599.63 482.163
  16 55.8933 474.3 468.843
  17 58.3459 744.88 450.556
  18 60.7985 343.37 436.59
  19 63.2511 1028.29 423.292
  20 65.7038 292.39 361.863
427000 20 12312
  1 19.1038 1026.16 356.956
  2 21.5565 1058.24 380.981
  3 24.0091 383.62 395.932
  4 26.4617 993.99 449.828
  5 28.9143 355.01 456.4
  6 31.367 760.2 464.442
  7 33.8196 448.03 467.814
  8 36.2722 646.74 486.383
  9 38.7249 518.28 486.663
  10 41.1775 580.99 501.56
  11 43.6301 539.96 511.242
  12 46.0827 542.06 514.147
  13 48.5354 558.62 493.99
  14 50.988 492.37 491.596
  15 53.4406 614.4 473.413
  16 55.8933 459.66 462.293
  17 58.3459 745.97 457.344
  18 60.7985 328.66 437.123
  19 63.2511 1044.75 423.124
  20 65.7038 214.29 368.494
428000 20 12312
  1 19.1038 1059.26 355.942
  2 21.5565 1060.11 385.476
  3 24.0091 360.18 401.465
  4 26.4617 990.99 452.979
  5 28.9143 354.18 450.76
  6 31.367 756.2 461.518
  7 33.8196 459.01 474.684
  8 36.2722 660.91 482.905
  9 38.7249 493.99 495.044
  10 41.1775 594.51 493.016
  11 43.6301 532.41 505.262
  12 46.0827 545.56 523.594
  13 48.5354 567.36 497.731
  14 50.988 501.21 488.55
  15 53.4406 610.77 463.093
  16 55.8933 450.01 457.597
  17 58.3459 735.14 454.406
  18 60.7985 323.41 442.618
  19 63.2511 1058.27 427.483
  20 65.7038 198.52 363.101
429000 20 12311.999999999998
  1 19.1038 1031.97 355.53
  2 21.5565 1054.72 386.99
  3 24.0091 328.22 401.369
  4 26.4617 1002.03 450.325
  5 28.9143 345.05 456.096
  6 31.367 762.62 464.811
  7 33.8196 439.15 469.478
  8 36.2722 638.76 477.187
  9 38.7249 498.11 491.96
  10 41.1775 595.65 497.251
  11 43.6301 520.03 513.79
  12 46.0827 547.03 512.731
  13 48.5354 587.12 508.831
  14 50.988 496.72 484.344
  15 53.4406 615.91 469.264
  16 55.8933 465.97 468.601
  17 58.3459 741.03 448.054
  18 60.7985 337.09 443.411
  19 63.2511 1048.18 425.648
  20 65.7038 256.64 350.196
430000 20 12312
  1 19.1038 1092.63 356.718
  2 21.5565 1037.24 383.516
  3 24.0091 275.47 403.652
  4 26.4617 1017.89 452.127
  5 28.9143 322.12 456.533
  6 31.367 748.5 466.187
  7 33.8196 428.73 467.006
  8 36.2722 647.52 479.544
  9 38.7249 491.5 493.731
  10 41.1775 591.1 506.086
  11 43.6301 539.09 513.196
  12 46.0827 540.27 503.692
  13 48.5354 600.54 505.062
  14 50.988 510.46 489.976
  15 53.4406 625.46 469.682
  16 55.8933 448.06 460.59
  17 58.3459 751.91 462.462
  18 60.7985 334.21 431.321
  19 63.2511 1044.51 430.872
  20 65.7038 264.79 355.334
431000 20 12311.999999999998
  1 19.1038 1041.71 358.569
  2 21.5565 1043.31 386.015
  3 24.0091 254.13 402.068
  4 26.4617 1011.72 448.707
  5 28.9143 332.32 452.086
  6 31.367 730 467.087
  7 33.8196 440.34 471.35
  8 36.2722 643.47 474.626
  9 38.7249 481.07 495.681
  10 41.1775 612.82 502.675
  11 43.6301 542.32 506.749
  12 46.0827 538.78 501.032
  13 48.5354 575.81 495.524
  14 50.988 523.78 484.904
  15 53.4406 637.14 467.66
  16 55.8933 446.44 460.85
  17 58.3459 761.64 459.71
  18 60.7985 338.46 428.66
  19 63.2511 1034.78 435.389
  20 65.7038 321.96 350.457
432000 20 12312.000000000002
  1 19.1038 982.95 358.133
  2 21.5565 928.72 385.948
  3 24.0091 352.28 399.433
  4 26.4617 979.66 446.539
  5 28.9143 357.25 458.034
  6 31.367 725.28 468.327
  7 33.8196 433.67 474.015
  8 36.2722 638.88 479.62
  9 38.7249 488.29 503.619
  10 41.1775 609.02 492.439
  11 43.6301 564.62 498.737
  12 46.0827 543.94 513.242
  13 48.5354 578.47 498.345
  14 50.988 516.33 484.178
  15 53.4406 646.41 467.487
  16 55.8933 430.53 462.524
  17 58.3459 750.86 456.449
  18 60.7985 353.98 438.72
  19 63.2511 1004.37 436.129
  20 65.7038 426.49 353.636
433000 20 12312
  1 19.1038 1012.76 357.862
  2 21.5565 1014.68 383.918
  3 24.0091 358.63 406.647
  4 26.4617 979.75 447.692
  5 28.9143 368.52 455.897
  6 31.367 715.52 471.257
  7 33.8196 456.54 470.215
  8 36.2722 634.3 486.622
  9 38.7249 497.08 496.187
  10 41.1775 611.92 498.241
  11 43.6301 551.45 505.704
  12 46.0827 551.55 508.263
  13 48.5354 579.63 497.996
  14 50.988 502.93 477.326
  15 53.4406 626.81 470.372
  16 55.8933 438.83 463.313
  17 58.3459 736.11 449.639
  18 60.7985 339.86 442.065
  19 63.2511 1023.08 441.178
  20 65.7038 312.05 353.744
434000 20 12312
  1 19.1038 1041.67 353.708
  2 21.5565 1072.07 388.005
  3 24.0091 308.02 406.58
  4 26.4617 1002.44 446.482
  5 28.9143 349.99 460.348
  6 31.367 727.72 476.383
  7 33.8196 444.8 484.298
  8 36.2722 651.16 469.734
  9 38.7249 491.66 491.295
  10 41.1775 604.91 503.491
  11 43.6301 550.11 510.494
  12 46.0827 537.35 513.999
  13 48.5354 577.95 498.222
  14 50.988 506.88 483.671
  15 53.4406 620.19 461.312
  16 55.8933 465 454.732
  17 58.3459 743.9 452.7
  18 60.7985 320.32 439.474
  19 63.2511 1044.83 441.623
  20 65.7038 251.03 355.401
435000 20 12312
  1 19.1038 1032.12 358.135
  2 21.5565 1008.55 389.885
  3 24.0091 329.65 393.999
  4 26.4617 991.72 446.125
  5 28.9143 343.75 441.967
  6 31.367 735.48 467.682
  7 33.8196 452.05 482.55
  8 36.2722 635.52 481.503
  9 38.7249 500.57 497.806
  10 41.1775 593.31 504.097
  11 43.6301 550.12 506.468
  12 46.0827 528.34 496.602
  13 48.5354 573.76 495.917
  14 50.988 522.78 481.522
  15 53.4406 630.41 468.925
  16 55.8933 454.79 458.166
  17 58.3459 741.3 453.58
  18 60.7985 331.54 445.272
  19 63.2511 1032.68 438.302
  20 65.7038 323.56 361.368
436000 20 12312
  1 19.1038 1013.73 359.405
  2 21.5565 1039.13 381.604
  3 24.0091 377.7 395.713
  4 26.4617 981.78 438.138
  5 28.9143 349.77 447.829
  6 31.367 757.63 472.139
  7 33.8196 453.02 484.908
  8 36.2722 629.66 483.051
  9 38.7249 515.69 488.643
  10 41.1775 606.8 503.954
  11 43.6301 532.61 511.976
  12 46.0827 552.01 499.741
  13 48.5354 552.89 487.337
  14 50.988 512.54 476.447
  15 53.4406 635.78 470.301
  16 55.8933 439.03 453.576
  17 58.3459 732.59 452.315
  18 60.7985 331.5 443.55
  19 63.2511 1035.46 441.209
  20 65.7038 262.68 365.23
437000 20 12311.999999999996
  1 19.1038 1040.33 357.905
  2 21.5565 1006.54 381.177
  3 24.0091 343.73 399.414
  4 26.4617 991.14 436.106
  5 28.9143 355.15 446.101
  6 31.367 750.7 472.026
  7 33.8196 447.63 480.141
  8 36.2722 622.42 478.336
  9 38.7249 511.42 491.423
  10 41.1775 602.7 504.806
  11 43.6301 517.87 513.243
  12 46.0827 555.11 502.198
  13 48.5354 561.2 487.493
  14 50.988 515.54 476.242
  15 53.4406 649.21 473.198
  16 55.8933 441.72 464.318
  17 58.3459 743.55 452.529
  18 60.7985 332.4 444.282
  19 63.2511 1034.08 440.642
  20 65.7038 289.56 356.075
438000 20 12311.999999999998
  1 19.1038 1050.19 355.322
  2 21.5565 1036.72 387.017
  3 24.0091 348.03 403.644
  4 26.4617 995.99 432.929
  5 28.9143 354.18 445.086
  6 31.367 736.27 468.509
  7 33.8196 447.37 487.481
  8 36.2722 630.04 483.325
  9 38.7249 522.25 492.517
  10 41.1775 578.28 515.394
  11 43.6301 529.51 516.108
  12 46.0827 555.98 501.575
  13 48.5354 572.57 487.766
  14 50.988 518.06 471.226
  15 53.4406 630.98 472.789
  16 55.8933 442.69 470.73
  17 58.3459 746.22 453.077
  18 60.7985 320.95 435.689
  19 63.2511 1043.72 437.1
  20 65.7038 252 349.815
439000 20 12311.999999999998
  1 19.1038 1060.4 355.345
  2 21.5565 1009.04 388.244
  3 24.0091 319.1 416.457
  4 26.4617 993.88 435.551
  5 28.9143 352.42 454.787
  6 31.367 724.41 461.255
  7 33.8196 452.58 480.122
  8 36.2722 626.17 485.679
  9 38.7249 513.96 504.609
  10 41.1775 586.9 507.275
  11 43.6301 518.02 520.427
  12 46.0827 549.71 501.938
  13 48.5354 580.19 491.223
  14 50.988 526.38 490.185
  15 53.4406 635.12 477.197
  16 55.8933 457.52 470.52
  17 58.3459 731.46 459.51
  18 60.7985 341.4 453.085
  19 63.2511 1024.39 435.289
  20 65.7038 308.95 351.293
440000 20 12312
  1 19.1038 1005.24 356.643
  2 21.5565 1054.09 387.966
  3 24.0091 367.3 390.868
  4 26.4617 983.78 438.899
  5 28.9143 356.54 447.833
  6 31.367 741.15 469.701
  7 33.8196 433.18 474.317
  8 36.2722 639.54 479.843
  9 38.7249 532.61 501.633
  10 41.1775 585.24 521.475
  11 43.6301 533.36 508.593
  12 46.0827 560.73 510.616
  13 48.5354 555.79 491.045
  14 50.988 518.86 476.296
  15 53.4406 617.53 472.335
  16 55.8933 459.95 468.241
  17 58.3459 736.02 450.279
  18 60.7985 335.72 447.633
  19 63.2511 1023.31 434.484
  20 65.7038 272.06 348.46
441000 20 12312
  1 19.1038 993.67 358.572
  2 21.5565 1015.78 383.676
  3 24.0091 398.94 389.897
  4 26.4617 984.69 442.246
  5 28.9143 344.68 447.922
  6 31.367 735.87 461.665
  7 33.8196 466.38 474.574
  8 36.2722 630.85 480.465
  9 38.7249 521.32 494.785
  10 41.1775 598.83 516.64
  11 43.6301 536.81 514.012
  12 46.0827 553.05 517.024
  13 48.5354 546.18 494.134
  14 50.988 531.85 479.293
  15 53.4406 607.44 462.756
  16 55.8933 464.24 454.839
  17 58.3459 735.02 446.876
  18 60.7985 337.63 437.276
  19 63.2511 1028.4 435.738
  20 65.7038 280.37 353.212
442000 20 12312
  1 19.1038 984.97 358.495
  2 21.5565 985.02 390.06
  3 24.0091 396.95 394.001
  4 26.4617 970.97 445.411
  5 28.9143 354.64 459.08
  6 31.367 739.72 463.068
  7 33.8196 461.83 481.52
  8 36.2722 638.56 491.31
  9 38.7249 529.72 506.528
  10 41.1775 583.29 508.221
  11 43.6301 542.81 515.621
  12 46.0827 558.62 508.764
  13 48.5354 547.5 501.373
  14 50.988 504.7 489.388
  15 53.4406 645.69 463.839
  16 55.8933 447.84 455.937
  17 58.3459 736.25 451.518
  18 60.7985 341.25 444.404
  19 63.2511 1016.37 435.61
  20 65.7038 325.3 357.288
443000 20 12312
  1 19.1038 1017.28 358.127
  2 21.5565 977.8 380.023
  3 24.0091 378.84 397.206
  4 26.4617 983.65 447.901
  5 28.9143 356.58 449.532
  6 31.367 728.34 455.688
  7 33.8196 454.39 478.014
  8 36.2722 625.46 484.714
  9 38.7249 546.61 499.257
  10 41.1775 577.53 507.934
  11 43.6301 537.73 517.991
  12 46.0827 562.58 524.501
  13 48.5354 559.96 495.349
  14 50.988 508.64 481.937
  15 53.4406 645.28 469.725
  16 55.8933 444.51 455.819
  17 58.3459 735.9 448.319
  18 60.7985 332.11 435.24
  19 63.2511 1025.64 437.601
  20 65.7038 313.17 362.279
444000 20 12312
  1 19.1038 986.65 360.228
  2 21.5565 966.01 385.324
  3 24.0091 432.31 400.262
  4 26.4617 971.32 445.845
  5 28.9143 367.8 444.61
  6 31.367 730.72 452.268
  7 33.8196 455.52 474.361
  8 36.2722 630.58 483.735
  9 38.7249 551.9 500.685
  10 41.1775 590.2 516.384
  11 43.6301 531.1 519.139
  12 46.0827 557.94 505.853
  13 48.5354 543.84 499.136
  14 50.988 513.07 488.998
  15 53.4406 642.15 472.132
  16 55.8933 425.31 456.641
  17 58.3459 758.12 450.332
  18 60.7985 328.53 449.285
  19 63.2511 1037.43 437.988
  20 65.7038 291.5 364.839
445000 20 12312.000000000002
  1 19.1038 1016.08 361.258
  2 21.5565 984.79 389.229
  3 24.0091 356.1 395.728
  4 26.4617 983.45 443.336
  5 28.9143 350.86 447.23
  6 31.367 734.09 458.016
  7 33.8196 446.11 457.077
  8 36.2722 636.43 481.125
  9 38.7249 521.24 496.191
  10 41.1775 583.01 516.641
  11 43.6301 534.42 524.307
  12 46.0827 581.85 507.45
  13 48.5354 556.78 490.691
  14 50.988 501.26 475.504
  15 53.4406 645.03 475.381
  16 55.8933 430.53 467.027
  17 58.3459 769.09 450.377
  18 60.7985 326.83 439.763
  19 63.2511 1035.84 435.302
  20 65.7038 318.21 359.198
446000 20 12312
  1 19.1038 983.24 364.507
  2 21.5565 1042.48 385.717
  3 24.0091 363.48 403.96
  4 26.4617 991.06 441.169
  5 28.9143 336.36 447.374
  6 31.367 719.51 452.833
  7 33.8196 471.32 457.815
  8 36.2722 639.77 476.832
  9 38.7249 540.18 496.799
  10 41.1775 569 512.345
  11 43.6301 527.39 532.834
  12 46.0827 571.57 515.611
  13 48.5354 594.2 491.015
  14 50.988 499.37 481.518
  15 53.4406 633.12 474.886
  16 55.8933 429.84 461.196
  17 58.3459 739.8 447.853
  18 60.7985 326.23 439.624
  19 63.2511 1043.75 432.766
  20 65.7038 290.33 359.627
447000 20 12312.000000000004
  1 19.1038 1017.32 365.523
  2 21.5565 993.11 391.624
  3 24.0091 374.28 397.361
  4 26.4617 975.55 443.356
  5 28.9143 361.15 440.821
  6 31.367 719.11 465.65
  7 33.8196 467.33 473.928
  8 36.2722 665.93 465.394
  9 38.7249 500.54 490.62
  10 41.1775 597.59 517.171
  11 43.6301 521.1 526.156
  12 46.0827 562.71 522.21
  13 48.5354 567.87 507.092
  14 50.988 498.78 489.921
  15 53.4406 630.97 473.295
  16 55.8933 436.7 457.338
  17 58.3459 744.97 447.302
  18 60.7985 338.19 448.797
  19 63.2511 1042.85 433.233
  20 65.7038 295.95 364.774
448000 20 12312
  1 19.1038 1061.4 365.794
  2 21.5565 983.89 388.239
  3 24.0091 327.34 404.695
  4 26.4617 983.77 445.133
  5 28.9143 365.31 444.406
  6 31.367 730.01 457.96
  7 33.8196 446.83 468.131
  8 36.2722 637.9 471.291
  9 38.7249 518.19 480.915
  10 41.1775 591.76 513.084
  11 43.6301 521.53 524.913
  12 46.0827 547.25 514.668
  13 48.5354 571.91 498.84
  14 50.988 486 487.715
  15 53.4406 651.87 476.095
  16 55.8933 434.65 456.675
  17 58.3459 754.1 453.759
  18 60.7985 342.49 452.344
  19 63.2511 1042.05 431.526
  20 65.7038 313.75 361.538
449000 20 12311.999999999996
  1 19.1038 995.59 359.697
  2 21.5565 997.65 387.646
  3 24.0091 329.65 402.214
  4 26.4617 982.54 443.51
  5 28.9143 341.41 456.684
  6 31.367 709.38 455.67
  7 33.8196 469.56 461.649
  8 36.2722 637.09 480.594
  9 38.7249 531.34 477.374
  10 41.1775 576.47 504.203
  11 43.6301 553.9 523.792
  12 46.0827 553.31 512.537
  13 48.5354 575.36 491.233
  14 50.988 510.65 496.068
  15 53.4406 634.63 472.592
  16 55.8933 449.82 463.619
  17 58.3459 728.38 459.844
  18 60.7985 351.9 446.788
  19 63.2511 1025.15 427.979
  20 65.7038 358.22 360.136
450000 20 12312
  1 19.1038 1050.37 360.89
  2 21.5565 1047.03 385.336
  3 24.0091 318.68 402.836
  4 26.4617 982.28 454.975
  5 28.9143 355.89 441.787
  6 31.367 721.44 447.798
  7 33.8196 473.79 458.142
  8 36.2722 632.07 488.493
  9 38.7249 523.38 495.679
  10 41.1775 563.22 513.609
  11 43.6301 543.21 517.169
  12 46.0827 544.08 508.691
  13 48.5354 556.12 492.443
  14 50.988 530.68 486.508
  15 53.4406 633.79 487.35
  16 55.8933 454.78 467.101
  17 58.3459 723.72 451.991
  18 60.7985 339.03 445.289
  19 63.2511 1036.83 438.387
  20 65.7038 281.61 358.586
451000 20 12311.999999999998
  1 19.1038 1016.28 362.985
  2 21.5565 1023.23 383.341
  3 24.0091 367.82 403.755
  4 26.4617 978.53 457.464
  5 28.9143 363.03 454.584
  6 31.367 735.95 440.381
  7 33.8196 465.89 464.985
  8 36.2722 648.56 484.593
  9 38.7249 524.34 502.895
  10 41.1775 551.4 508.637
  11 43.6301 553.13 515.961
  12 46.0827 540.2 502.086
  13 48.5354 560.13 500.602
  14 50.988 523.35 489.123
  15 53.4406 624.34 475.62
  16 55.8933 470.12 476.023
  17 58.3459 709.47 452.75
  18 60.7985 330.88 441.491
  19 63.2511 1032.09 431.502
  20 65.7038 293.26 365.945
452000 20 12311.999999999998
  1 19.1038 1007.42 362.848
  2 21.5565 992.56 383.564
  3 24.0091 337.15 399.345
  4 26.4617 984.21 458.512
  5 28.9143 354.65 454.117
  6 31.367 732.44 439.841
  7 33.8196 449.89 454.922
  8 36.2722 644.44 484.123
  9 38.7249 512.95 490.69
  10 41.1775 557.15 506.934
  11 43.6301 553.01 514.553
  12 46.0827 542.6 514.348
  13 48.5354 563.76 507.585
  14 50.988 540.26 496.271
  15 53.4406 632.47 474.234
  16 55.8933 465.14 462.767
  17 58.3459 729.93 454.214
  18 60.7985 341.16 441.24
  19 63.2511 1014.49 427.153
  20 65.7038 356.32 369.035
453000 20 12312
  1 19.1038 1072.83 363.163
  2 21.5565 1064.47 386.027
  3 24.0091 244.55 395.465
  4 26.4617 1006.12 457.059
  5 28.9143 348.18 453.492
  6 31.367 708.05 453.052
  7 33.8196 445.26 469.925
  8 36.2722 651.86 472.522
  9 38.7249 492.6 487.379
  10 41.1775 563.94 502.793
  11 43.6301 550.88 518.105
  12 46.0827 562.4 519.788
  13 48.5354 576.48 510.452
  14 50.988 523.84 493.254
  15 53.4406 644.6 474.521
  16 55.8933 458.64 467.767
  17 58.3459 732.56 450.298
  18 60.7985 333.99 443.944
  19 63.2511 1035.76 429.949
  20 65.7038 294.99 368.2
454000 20 12311.999999999998
  1 19.1038 1013.63 363.318
  2 21.5565 993.8 378.81
  3 24.0091 349.08 401.34
  4 26.4617 987.44 449.222
  5 28.9143 363.98 438.136
  6 31.367 711.84 458.19
  7 33.8196 449.47 471.27
  8 36.2722 626.4 476.217
  9 38.7249 536.56 478.622
  10 41.1775 529.46 509.138
  11 43.6301 563.71 524.062
  12 46.0827 545.37 516.155
  13 48.5354 583.65 505.78
  14 50.988 507.56 489.808
  15 53.4406 671.54 472.198
  16 55.8933 461.09 467.96
  17 58.3459 728.03 453.113
  18 60.7985 331.31 433.767
  19 63.2511 1024.42 429.691
  20 65.7038 333.66 362.075
455000 20 12312
  1 19.1038 1091.82 361.653
  2 21.5565 1055.09 383.872
  3 24.0091 226.68 401.52
  4 26.4617 1010.4 449.608
  5 28.9143 340.35 438.544
  6 31.367 697.78 458.007
  7 33.8196 457.45 464.082
  8 36.2722 633.72 473.284
  9 38.7249 516.82 490.436
  10 41.1775 546.81 509.168
  11 43.6301 554.68 522.099
  12 46.0827 557.55 506.927
  13 48.5354 580.9 501.597
  14 50.988 524.38 486.344
  15 53.4406 636.6 485.186
  16 55.8933 474.4 466.173
  17 58.3459 726.27 453.242
  18 60.7985 329.88 436.629
  19 63.2511 1042.36 431.226
  20 65.7038 308.06 363.961
456000 20 12311.999999999996
  1 19.1038 1129.77 361.073
  2 21.5565 1040.12 384.124
  3 24.0091 244.37 402.398
  4 26.4617 1008.41 447.347
  5 28.9143 351.01 448.352
  6 31.367 710.39 462.523
  7 33.8196 439.75 466.099
  8 36.2722 634.51 485.929
  9 38.7249 509.73 482.714
  10 41.1775 580.15 510.123
  11 43.6301 554.77 513.914
  12 46.0827 554.48 516.735
  13 48.5354 545.31 500.54
  14 50.988 530.55 493.784
  15 53.4406 635.98 475.593
  16 55.8933 480.91 466.706
  17 58.3459 719.17 451.513
  18 60.7985 328.14 438.823
  19 63.2511 1049.12 430.819
  20 65.7038 265.36 361.638
457000 20 12311.999999999998
  1 19.1038 1091.95 360.781
  2 21.5565 1045.56 379.81
  3 24.0091 270.96 405.516
  4 26.4617 1000.41 445.358
  5 28.9143 352.03 448.183
  6 31.367 729.63 459.993
  7 33.8196 431.66 462.91
  8 36.2722 629.13 479.259
  9 38.7249 530.09 495.315
  10 41.1775 570.94 505.063
  11 43.6301 545.35 519.323
  12 46.0827 552.85 507.404
  13 48.5354 569.38 495.302
  14 50.988 517.49 490.972
  15 53.4406 631.41 473.989
  16 55.8933 481.39 466.086
  17 58.3459 725.05 448.327
  18 60.7985 315.48 429.393
  19 63.2511 1052.22 432.164
  20 65.7038 269.02 368.514
458000 20 12312.000000000002
  1 19.1038 1026.46 358.079
  2 21.5565 1037.57 387.166
  3 24.0091 334.02 389.78
  4 26.4617 979.9 440.536
  5 28.9143 364.48 457.239
  6 31.367 731.16 467.043
  7 33.8196 453.68 473.162
  8 36.2722 628.05 485.28
  9 38.7249 526.98 490.812
  10 41.1775 577.14 498.803
  11 43.6301 546.43 526.082
  12 46.0827 555.34 508.372
  13 48.5354 532.2 491.246
  14 50.988 515.09 482.22
  15 53.4406 634.61 472.99
  16 55.8933 480.03 457.759
  17 58.3459 720.69 451.803
  18 60.7985 335.64 449.535
  19 63.2511 1026.64 429.38
  20 65.7038 305.89 357.149
459000 20 12312
  1 19.1038 979.73 358.276
  2 21.5565 976.48 382.16
  3 24.0091 396.33 400.883
  4 26.4617 962.71 443.526
  5 28.9143 375.01 454.921
  6 31.367 718.58 460.189
  7 33.8196 447.02 467.648
  8 36.2722 629.79 486.657
  9 38.7249 507.62 487.417
  10 41.1775 582.45 503.414
  11 43.6301 560.93 520.109
  12 46.0827 554.52 507.879
  13 48.5354 538.73 492.882
  14 50.988 557.49 484.972
  15 53.4406 620.71 475.275
  16 55.8933 491.26 459.594
  17 58.3459 706.12 447.88
  18 60.7985 344.02 446.812
  19 63.2511 1000.46 429.842
  20 65.7038 362.04 362.523
460000 20 12312
  1 19.1038 1079.37 361.311
  2 21.5565 1033.41 387.597
  3 24.0091 255.17 404.38
  4 26.4617 1002.44 447.705
  5 28.9143 353.31 447.87
  6 31.367 711.68 463.203
  7 33.8196 456 476.815
  8 36.2722 610.98 485.118
  9 38.7249 513.25 495.439
  10 41.1775 554.8 495.414
  11 43.6301 571.94 516.697
  12 46.0827 546 511.585
  13 48.5354 558.72 495.706
  14 50.988 514.07 484.651
  15 53.4406 638.51 472.157
  16 55.8933 484.68 455.064
  17 58.3459 731.99 449.952
  18 60.7985 339.35 447.476
  19 63.2511 1037.19 431.674
  20 65.7038 319.14 358.162
461000 20 12311.999999999996
  1 19.1038 1111.09 362.201
  2 21.5565 1026.07 383.869
  3 24.0091 228.25 393.509
  4 26.4617 1007.99 442.527
  5 28.9143 337.43 449.832
  6 31.367 709.9 459.792
  7 33.8196 464.94 484.489
  8 36.2722 617.7 480.955
  9 38.7249 510.23 495.817
  10 41.1775 578.79 502.478
  11 43.6301 561.53 506.848
  12 46.0827 554.17 508.149
  13 48.5354 546.52 497.853
  14 50.988 534.88 478.409
  15 53.4406 644.25 474.608
  16 55.8933 441.62 457.698
  17 58.3459 763.13 451.756
  18 60.7985 321.67 438.014
  19 63.2511 1050.79 436.102
  20 65.7038 301.05 356.119
462000 20 12311.999999999995
  1 19.1038 1049.03 366.711
  2 21.5565 1004.04 377.392
  3 24.0091 291.52 394.743
  4 26.4617 984.6 439.531
  5 28.9143 351.79 455.193
  6 31.367 728 463.367
  7 33.8196 447.23 468.05
  8 36.2722 616.87 484.039
  9 38.7249 492.4 510.396
  10 41.1775 566.64 505.039
  11 43.6301 566.23 511.918
  12 46.0827 556.51 496.984
  13 48.5354 568.79 481.912
  14 50.988 508.05 477.638
  15 53.4406 642.42 475.981
  16 55.8933 477.25 466.836
  17 58.3459 740.38 452.236
  18 60.7985 341.91 436.86
  19 63.2511 1016.96 431.8
  20 65.7038 361.38 363.995
463000 20 12312
  1 19.1038 993.92 363.919
  2 21.5565 958.47 380.794
  3 24.0091 381.28 386.822
  4 26.4617 948.32 440.848
  5 28.9143 382 450.356
  6 31.367 714.29 457.769
  7 33.8196 489.41 478.243
  8 36.2722 608.84 494.513
  9 38.7249 490.74 510.075
  10 41.1775 574.97 510.731
  11 43.6301 573.91 510.146
  12 46.0827 540.18 499.959
  13 48.5354 549.67 479.85
  14 50.988 519.97 478.422
  15 53.4406 635.73 479.684
  16 55.8933 454.71 463.77
  17 58.3459 751.41 448.422
  18 60.7985 351.95 435.066
  19 63.2511 998.46 436.846
  20 65.7038 393.77 373.262
464000 20 12312.000000000002
  1 19.1038 1054.2 367.08
  2 21.5565 995.65 384.581
  3 24.0091 251.41 391.705
  4 26.4617 987.5 443.777
  5 28.9143 352.08 444.162
  6 31.367 697.25 465.44
  7 33.8196 462.39 475.896
  8 36.2722 623.73 489.282
  9 38.7249 499.41 492.848
  10 41.1775 575.52 504.999
  11 43.6301 552.86 516.203
  12 46.0827 560.87 509.592
  13 48.5354 557.23 489.639
  14 50.988 528.44 470.75
  15 53.4406 641.87 482.445
  16 55.8933 469.95 471.114
  17 58.3459 741.24 456.342
  18 60.7985 350.8 443.889
  19 63.2511 1022.61 429.432
  20 65.7038 386.99 355.631
465000 20 12312
  1 19.1038 983.8 370.445
