# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
1000 20 12312
  4 26.4617 1009.09 447.779
  5 28.9143 355.68 450.677
  6 31.367 713.05 466.958
  7 33.8196 463.01 481.788
  8 36.2722 630.54 496.872
  9 38.7249 536.89 504.21
  10 41.1775 552.95 514.296
  11 43.6301 540.83 526.604
  12 46.0827 525.7 501.197
  13 48.5354 575.93 483.227
  14 50.988 524.82 476.108
  15 53.4406 619.18 456.153
  16 55.8933 450.04 460.203
  17 58.3459 765.6 439.601
  18 60.7985 340.99 441.331
  19 63.2511 1036.05 439.683
  20 65.7038 294.07 363.395
1678000 20 12312.000000000002
  1 19.1038 1047.75 364.128
  2 21.5565 971.12 385.892
  3 24.0091 318.67 395.693
  4 26.4617 988.77 445.047
  5 28.9143 379.62 455.228
  6 31.367 690.16 470.321
  7 33.8196 479.37 476.814
  8 36.2722 613.21 495.066
  9 38.7249 538.6 499.853
  10 41.1775 545.99 509.276
  11 43.6301 539.76 530.887
  12 46.0827 522.51 503.536
  13 48.5354 585.71 471.833
  14 50.988 524.02 462.755
  15 53.4406 620.95 466.331
  16 55.8933 445.97 464.252
  17 58.3459 752.51 438.092
  18 60.7985 346.9 440.048
  19 63.2511 1027.24 442.601
  20 65.7038 373.17 379.467
1679000 20 12311.999999999998
  1 19.1038 1037.84 366.958
  2 21.5565 954.88 385.854
  3 24.0091 260.63 399.49
  4 26.4617 996.41 444.127
  5 28.9143 346.6 448.227
  6 31.367 681.16 467.144
  7 33.8196 457.84 481.206
  8 36.2722 603.57 487.513
  9 38.7249 532.56 498.946
  10 41.1775 556.25 507.015
  11 43.6301 542.43 524.558
  12 46.0827 542.15 502.488
  13 48.5354 596.68 477.635
  14 50.988 530.23 473.588
  15 53.4406 631.9 463.791
  16 55.8933 458.31 469.891
  17 58.3459 760.23 446.439
  18 60.7985 364.41 440.33
  19 63.2511 1014.89 441.65
  20 65.7038 443.03 367.189
1680000 20 12311.999999999998
  1 19.1038 1073.8 368.875
  2 21.5565 1020.06 389.036
  3 24.0091 254.97 404.198
  4 26.4617 1013.57 449.255
  5 28.9143 354.91 456.979
  6 31.367 692.62 467.026
  7 33.8196 479.71 480.065
  8 36.2722 613.04 485.086
  9 38.7249 523.53 503.744
  10 41.1775 550.99 512.399
  11 43.6301 533.73 525.53
  12 46.0827 551.64 510.239
  13 48.5354 584.74 479.518
  14 50.988 519.05 467.385
  15 53.4406 637.06 460.647
  16 55.8933 448.08 460.895
  17 58.3459 754.64 453.952
  18 60.7985 341.01 435.798
  19 63.2511 1046.99 437.227
  20 65.7038 317.86 366.036
1681000 20 12312.000000000002
  1 19.1038 1055.04 363.6
  2 21.5565 1049.06 383.301
  3 24.0091 226.49 412.549
  4 26.4617 1024.05 452.327
  5 28.9143 338.24 438.65
  6 31.367 686.11 458.391
  7 33.8196 485.64 480.568
  8 36.2722 604.44 483.064
  9 38.7249 528.27 496.115
  10 41.1775 551.53 519.723
  11 43.6301 516.98 522.777
  12 46.0827 553.79 500.899
  13 48.5354 562.59 493.136
  14 50.988 543.81 468.185
  15 53.4406 634.75 465.621
  16 55.8933 459.69 464.264
  17 58.3459 756.97 451.682
  18 60.7985 345.12 429.175
  19 63.2511 1034.01 438.282
  20 65.7038 355.42 369.164
1682000 20 12312
  1 19.1038 1012.89 363.072
  2 21.5565 1024.87 376.883
  3 24.0091 273.18 397.276
  4 26.4617 1008.31 442.878
  5 28.9143 339.5 456.639
  6 31.367 706.82 461.55
  7 33.8196 463.78 478.793
  8 36.2722 621.16 483.254
  9 38.7249 523.72 496.167
  10 41.1775 564.21 517.518
  11 43.6301 531.62 524.098
  12 46.0827 557.16 499.186
  13 48.5354 557.43 479.999
  14 50.988 542.39 468.136
  15 53.4406 631.92 461.478
  16 55.8933 465.12 471.432
  17 58.3459 749.79 451.191
  18 60.7985 346.29 439.174
  19 63.2511 1014.83 437.314
  20 65.7038 377.01 373.015
1683000 20 12312.000000000002
  1 19.1038 1077.57 364.208
  2 21.5565 1058.78 380.49
  3 24.0091 226.16 392.901
  4 26.4617 1019.15 444.742
  5 28.9143 349.34 446.224
  6 31.367 714.96 467.566
  7 33.8196 440.3 481.173
  8 36.2722 628.74 485.967
  9 38.7249 501.71 501.035
  10 41.1775 566.49 507.208
  11 43.6301 546.03 527.364
  12 46.0827 564.47 499.471
  13 48.5354 536.03 479.728
  14 50.988 549.77 474.178
  15 53.4406 637.87 462.315
  16 55.8933 440.68 469.156
  17 58.3459 767.04 456.037
  18 60.7985 334.2 442.611
  19 63.2511 1039.2 432.683
  20 65.7038 313.51 366.005
1684000 20 12312
  1 19.1038 1013.97 364.137
  2 21.5565 970.2 379.643
  3 24.0091 287.28 390.575
  4 26.4617 992.55 441.488
  5 28.9143 372.79 455.512
  6 31.367 706.3 466.439
  7 33.8196 436.43 468.363
  8 36.2722 611.42 490.461
  9 38.7249 482.43 493.401
  10 41.1775 593.44 509.674
  11 43.6301 531 523.166
  12 46.0827 557.6 507.313
  13 48.5354 563.47 492.608
  14 50.988 545.11 470.376
  15 53.4406 637.05 458.781
  16 55.8933 473.3 459.761
  17 58.3459 757.11 450.228
  18 60.7985 360.73 435.524
  19 63.2511 1003.5 435.087
  20 65.7038 416.32 372.392
1685000 20 12312
  1 19.1038 1034.58 364.771
  2 21.5565 1008.83 378.776
  3 24.0091 275.6 391.144
  4 26.4617 991.27 445.621
  5 28.9143 352.61 457.482
  6 31.367 732.5 472.884
  7 33.8196 453.1 475.321
  8 36.2722 618.56 490.298
  9 38.7249 496.38 496.306
  10 41.1775 594.67 518.599
  11 43.6301 532.15 522.557
  12 46.0827 563.1 502.336
  13 48.5354 557.32 485.77
  14 50.988 520.94 473.579
  15 53.4406 627.55 465.308
  16 55.8933 481.64 473.426
  17 58.3459 735.46 447.117
  18 60.7985 354.93 434.881
  19 63.2511 1018.2 428.853
  20 65.7038 362.61 367.519
1686000 20 12311.999999999998
  1 19.1038 1040.05 366.077
  2 21.5565 1049.03 378.451
  3 24.0091 263.84 389.399
  4 26.4617 995.62 449.467
  5 28.9143 351.75 463.255
  6 31.367 741.11 476.531
  7 33.8196 456.86 483.443
  8 36.2722 633.27 492.317
  9 38.7249 473 501.403
  10 41.1775 610.71 508.412
  11 43.6301 527.78 512.548
  12 46.0827 531.7 503.291
  13 48.5354 564.29 488.014
  14 50.988 518.79 482.581
  15 53.4406 619.8 482.732
  16 55.8933 484.09 458.17
  17 58.3459 736.93 443.617
  18 60.7985 350.15 442.593
  19 63.2511 1040.24 430.813
  20 65.7038 322.99 367.956
1687000 20 12311.999999999998
  1 19.1038 1053.79 366.752
  2 21.5565 1004.63 383.864
  3 24.0091 284.99 383.434
  4 26.4617 999.54 447.926
  5 28.9143 361.51 464.474
  6 31.367 722.15 478.495
  7 33.8196 452.15 479.076
  8 36.2722 637.59 478.578
  9 38.7249 513.76 498.987
  10 41.1775 565.93 512.633
  11 43.6301 535.57 520.918
  12 46.0827 527.42 499.757
  13 48.5354 556.94 490.305
  14 50.988 543.87 486.217
  15 53.4406 620.66 473.501
  16 55.8933 466.33 456.466
  17 58.3459 744.63 444.487
  18 60.7985 351.33 433.201
  19 63.2511 1040.98 432.312
  20 65.7038 328.23 368.865
1688000 20 12312.000000000002
  1 19.1038 994.58 367.475
  2 21.5565 1024.22 378.509
  3 24.0091 294.47 387.999
  4 26.4617 991.53 444.136
  5 28.9143 359.05 450.82
  6 31.367 711.54 468.751
  7 33.8196 454.82 474.868
  8 36.2722 624.39 489.063
  9 38.7249 518.99 497.941
  10 41.1775 573.41 517.321
  11 43.6301 535.94 514.982
  12 46.0827 523.26 498.483
  13 48.5354 541.43 489.071
  14 50.988 537.36 478.675
  15 53.4406 625.32 475.261
  16 55.8933 481.12 462.563
  17 58.3459 770.45 444.177
  18 60.7985 358.97 429.416
  19 63.2511 1013.47 432.413
  20 65.7038 377.68 366.406
1689000 20 12312.000000000002
  1 19.1038 1048.19 367.085
  2 21.5565 974.37 378.386
  3 24.0091 273.23 384.722
  4 26.4617 995.71 443.05
  5 28.9143 358.28 463.41
  6 31.367 703.98 463.741
  7 33.8196 446.53 480.026
  8 36.2722 594.2 484.93
  9 38.7249 555.08 502.664
  10 41.1775 572.4 513.798
  11 43.6301 563.39 525.379
  12 46.0827 536.29 501.071
  13 48.5354 565.47 485.056
  14 50.988 525.33 477.602
  15 53.4406 631.01 471.672
  16 55.8933 462.15 459.787
  17 58.3459 756.43 445.28
  18 60.7985 340.72 424.904
  19 63.2511 1033.12 428.678
  20 65.7038 376.12 357.462
1690000 20 12312
  1 19.1038 1030.91 365.1
  2 21.5565 1000.81 380.919
  3 24.0091 361.89 390.861
  4 26.4617 977.77 446.824
  5 28.9143 377.51 462.576
  6 31.367 704.64 464.37
  7 33.8196 460.8 486.316
  8 36.2722 593.86 489.328
  9 38.7249 541.93 491.555
  10 41.1775 564.61 518.69
  11 43.6301 561.92 523.613
  12 46.0827 556.19 504.569
  13 48.5354 550.71 493.701
  14 50.988 537.93 481.167
  15 53.4406 601.54 463.884
  16 55.8933 460.39 449.518
  17 58.3459 734.39 446.092
  18 60.7985 345.78 430.178
  19 63.2511 1036.05 429.533
  20 65.7038 312.37 365.935
1691000 20 12312
  1 19.1038 1005.38 364.73
  2 21.5565 963.56 379.751
  3 24.0091 384.7 384.215
  4 26.4617 976.07 451.77
  5 28.9143 367.59 448.281
  6 31.367 701.86 466.779
  7 33.8196 465.8 492.866
  8 36.2722 603.75 486.77
  9 38.7249 535.62 521.901
  10 41.1775 572.71 519.965
  11 43.6301 553.84 530.743
  12 46.0827 555.33 503.858
  13 48.5354 561.22 492.458
  14 50.988 521.48 499.65
  15 53.4406 622.14 465.385
  16 55.8933 443.26 443.271
  17 58.3459 737.38 440.54
  18 60.7985 358.95 439.239
  19 63.2511 1022.18 427.934
  20 65.7038 359.18 360.049
1692000 20 12311.999999999998
  1 19.1038 1055.01 364.38
  2 21.5565 988.57 377.898
  3 24.0091 284.83 386.402
  4 26.4617 995.37 447.328
  5 28.9143 350.77 449.87
  6 31.367 714.51 459.398
  7 33.8196 444.73 489.89
  8 36.2722 614.2 494.365
  9 38.7249 534.35 510.988
  10 41.1775 589.22 518.174
  11 43.6301 553.06 519.579
  12 46.0827 542.39 513.558
  13 48.5354 559.43 496.962
  14 50.988 519.51 489.619
  15 53.4406 620.79 474.41
  16 55.8933 455.1 454.182
  17 58.3459 751.03 441.007
  18 60.7985 348.98 434.616
  19 63.2511 1039.77 420.788
  20 65.7038 350.38 358.958
1693000 20 12312.000000000002
  1 19.1038 1089.57 360.787
  2 21.5565 1035.15 380.893
  3 24.0091 277.04 390.654
  4 26.4617 1008.66 445.026
  5 28.9143 355.86 445.66
  6 31.367 718.71 453.854
  7 33.8196 446.82 485.453
  8 36.2722 628.76 497.021
  9 38.7249 535.72 501.116
  10 41.1775 556.22 510.254
  11 43.6301 557.88 526.877
  12 46.0827 535.89 510.027
  13 48.5354 577.22 495.128
  14 50.988 512.28 480.854
  15 53.4406 622.17 475.076
  16 55.8933 445.43 465.629
  17 58.3459 761.18 439.047
  18 60.7985 326.09 435.414
  19 63.2511 1056.27 413.213
  20 65.7038 265.08 353.775
1694000 20 12312
  1 19.1038 1048.58 359.94
  2 21.5565 1044.66 381.76
  3 24.0091 276.77 392.93
  4 26.4617 1001.26 442.518
  5 28.9143 355.05 447.504
  6 31.367 725.26 455.799
  7 33.8196 445.15 483.79
  8 36.2722 605.84 499.415
  9 38.7249 552.74 502.808
  10 41.1775 563.17 518.223
  11 43.6301 550.86 527.487
  12 46.0827 553.07 509.233
  13 48.5354 584.52 506.274
  14 50.988 500.22 479.528
  15 53.4406 634.62 472.235
  16 55.8933 436.12 458.287
  17 58.3459 761.68 446.51
  18 60.7985 328.5 431.003
  19 63.2511 1044.7 411.9
  20 65.7038 299.23 359.658
1695000 20 12312
  1 19.1038 1049.73 360.747
  2 21.5565 983.7 380.017
  3 24.0091 331 398.603
  4 26.4617 985.37 441.355
  5 28.9143 359.21 450.606
  6 31.367 721.26 457.311
  7 33.8196 464.97 480.122
  8 36.2722 634.18 491.602
  9 38.7249 512.02 504.567
  10 41.1775 575.75 521.198
  11 43.6301 545.46 531.688
  12 46.0827 546.59 507.628
  13 48.5354 576.11 502.197
  14 50.988 501.39 484.647
  15 53.4406 636.66 484.231
  16 55.8933 427.98 448.382
  17 58.3459 760 439.233
  18 60.7985 331.45 430.6
  19 63.2511 1052.15 416.344
  20 65.7038 317.02 362.59
1696000 20 12312
  1 19.1038 1050.45 357.772
  2 21.5565 999.77 383.087
  3 24.0091 326.25 402.104
  4 26.4617 986 444.701
  5 28.9143 356.64 436.991
  6 31.367 728.34 454.162
  7 33.8196 445.57 477.384
  8 36.2722 644.74 492.689
  9 38.7249 519.05 502.852
  10 41.1775 581.6 524.103
  11 43.6301 521.8 525.821
  12 46.0827 556.4 515.222
  13 48.5354 589.24 505.326
  14 50.988 502.03 481.424
  15 53.4406 632.77 478.362
  16 55.8933 458.91 460.199
  17 58.3459 735.97 438.301
  18 60.7985 333.65 425.858
  19 63.2511 1040.35 418.161
  20 65.7038 302.47 361.155
1697000 20 12312
  1 19.1038 1020.59 357.127
  2 21.5565 996.54 387.862
  3 24.0091 305.33 399.962
  4 26.4617 986.97 444.864
  5 28.9143 355.84 443.803
  6 31.367 714.55 453.467
  7 33.8196 436.48 478.893
  8 36.2722 610.14 489.919
  9 38.7249 524.2 511.467
  10 41.1775 576.13 519.419
  11 43.6301 548.53 523.667
  12 46.0827 556.93 513.507
  13 48.5354 593.53 501.374
  14 50.988 521.71 493.663
  15 53.4406 623.37 482.793
  16 55.8933 475.94 454.601
  17 58.3459 730.05 445.581
  18 60.7985 336.96 433.462
  19 63.2511 1029.23 415.97
  20 65.7038 368.98 354.244
1698000 20 12312
  1 19.1038 1020.5 356.715
  2 21.5565 995.39 385.203
  3 24.0091 337.87 392.189
  4 26.4617 987.65 443.682
  5 28.9143 359.99 435.158
  6 31.367 714.82 451
  7 33.8196 456.44 479.648
  8 36.2722 643.42 503.233
  9 38.7249 541.88 516.043
  10 41.1775 553.62 520.125
  11 43.6301 546.57 524.913
  12 46.0827 558.75 497.62
  13 48.5354 565.09 493.629
  14 50.988 515.03 484.24
  15 53.4406 622.42 480.386
  16 55.8933 452.32 460.635
  17 58.3459 747.11 441.458
  18 60.7985 334.87 426.559
  19 63.2511 1031.37 422.568
  20 65.7038 326.89 354.214
1699000 20 12312.000000000002
  1 19.1038 996.2 360.403
  2 21.5565 978.6 386.219
  3 24.0091 334.43 401.136
  4 26.4617 970.91 442.38
  5 28.9143 375.71 441.777
  6 31.367 713.94 441.363
  7 33.8196 435.39 478.834
  8 36.2722 647.6 497.587
  9 38.7249 516.36 519.344
  10 41.1775 578.89 526.428
  11 43.6301 550.1 522.819
  12 46.0827 540.79 499.584
  13 48.5354 573.73 496.306
  14 50.988 502.73 488.982
  15 53.4406 631.11 478.811
  16 55.8933 460.28 451.489
  17 58.3459 751.38 442.275
  18 60.7985 350.6 423.271
  19 63.2511 1018.98 425.295
  20 65.7038 384.27 352.436
1700000 20 12312
  1 19.1038 974.15 360.257
  2 21.5565 962.56 388.791
  3 24.0091 393.48 401.082
  4 26.4617 956.08 439.771
  5 28.9143 383.09 447.188
  6 31.367 716.96 456.591
  7 33.8196 456.6 472.833
  8 36.2722 655.98 499.336
  9 38.7249 510.22 511.3
  10 41.1775 562.97 524.425
  11 43.6301 534.09 523.437
  12 46.0827 555.47 506.655
  13 48.5354 575.23 504.536
  14 50.988 498.43 491.982
  15 53.4406 623.18 475.814
  16 55.8933 448.74 469.14
  17 58.3459 756.92 442.904
  18 60.7985 351.48 430.796
  19 63.2511 1021.07 424.983
  20 65.7038 375.3 352.235
1701000 20 12312
  1 19.1038 969.76 357.157
  2 21.5565 959.78 384.125
  3 24.0091 424 395.66
  4 26.4617 963.8 443.442
  5 28.9143 377.53 438.609
  6 31.367 725.87 453.796
  7 33.8196 461.17 471.953
  8 36.2722 656.43 497.282
  9 38.7249 526.98 510.883
  10 41.1775 574.96 517.96
  11 43.6301 523.96 529.809
  12 46.0827 551.19 512.705
  13 48.5354 559.34 494.581
  14 50.988 512.42 479.271
  15 53.4406 611.02 475.273
  16 55.8933 448.96 467.959
  17 58.3459 743.33 447.316
  18 60.7985 332.43 433.36
  19 63.2511 1031.81 427.898
  20 65.7038 357.26 350.614
1702000 20 12312.000000000002
  1 19.1038 963.72 359.208
  2 21.5565 967.49 382.939
  3 24.0091 402.77 392.685
  4 26.4617 964.94 449.478
  5 28.9143 378.7 440.59
  6 31.367 726.04 446.296
  7 33.8196 466.53 484.574
  8 36.2722 659.46 488.394
  9 38.7249 506.54 508.972
  10 41.1775 573.68 525.68
  11 43.6301 539.62 527.317
  12 46.0827 540.91 514.583
  13 48.5354 568.77 490.53
  14 50.988 542.96 478.831
  15 53.4406 586.65 485.949
  16 55.8933 452.32 465.314
  17 58.3459 741.96 442.988
  18 60.7985 345.28 432.896
  19 63.2511 1005.26 426.781
  20 65.7038 378.4 359.249
1703000 20 12312.000000000002
  1 19.1038 1016.02 352.221
  2 21.5565 989.53 383.895
  3 24.0091 407.44 394.818
  4 26.4617 955.54 453.319
  5 28.9143 379.37 441.168
  6 31.367 720.59 449.456
  7 33.8196 458.91 480.137
  8 36.2722 658.6 492.584
  9 38.7249 510.95 515.081
  10 41.1775 583.61 524.726
  11 43.6301 554.83 519.103
  12 46.0827 541.1 518.992
  13 48.5354 569.41 485.901
  14 50.988 522.94 485.049
  15 53.4406 609.25 467.437
  16 55.8933 408.17 460.968
  17 58.3459 750.33 440.798
  18 60.7985 344.79 444.18
  19 63.2511 1031.25 425.447
  20 65.7038 299.37 349.112
1704000 20 12312
  1 19.1038 996.21 351.265
  2 21.5565 1010.13 382.657
  3 24.0091 398.94 406.535
  4 26.4617 968.48 450.606
  5 28.9143 385.22 447.267
  6 31.367 746.71 453.806
  7 33.8196 438.78 474.598
  8 36.2722 655.48 482.44
  9 38.7249 529.93 520.235
  10 41.1775 554.59 534.391
  11 43.6301 538.55 533.097
  12 46.0827 539.75 507.796
  13 48.5354 585.55 495.134
  14 50.988 520.59 470.203
  15 53.4406 622.78 477.965
  16 55.8933 406.21 459.102
  17 58.3459 754.49 440.187
  18 60.7985 328.22 439.148
  19 63.2511 1045.59 419.877
  20 65.7038 285.8 354.953
1705000 20 12312.000000000002
  1 19.1038 1020.47 353.102
  2 21.5565 996.95 382.976
  3 24.0091 368.95 403.96
  4 26.4617 962.79 448.266
  5 28.9143 378.11 461.635
  6 31.367 721.86 454.381
  7 33.8196 448.87 464.662
  8 36.2722 631.44 491.959
  9 38.7249 523.76 512.772
  10 41.1775 544.77 522.341
  11 43.6301 550.45 520.404
  12 46.0827 551.47 504.488
  13 48.5354 591.71 496.195
  14 50.988 518.76 482.478
  15 53.4406 641.19 475.834
  16 55.8933 424.44 473.472
  17 58.3459 736.64 451.227
  18 60.7985 340.48 434.247
  19 63.2511 1020.17 419.475
  20 65.7038 338.72 355.862
1706000 20 12312
  1 19.1038 1005.27 360.055
  2 21.5565 998.63 379.851
  3 24.0091 384.36 397.797
  4 26.4617 957.28 453.095
  5 28.9143 375.72 458.984
  6 31.367 734.81 461.61
  7 33.8196 463.16 474.611
  8 36.2722 642.61 493.508
  9 38.7249 529.33 518.704
  10 41.1775 548.13 518.246
  11 43.6301 546.92 521.147
  12 46.0827 547.56 504.414
  13 48.5354 595.23 494.632
  14 50.988 517.2 486.033
  15 53.4406 614.14 474.066
  16 55.8933 426.89 472.964
  17 58.3459 739.59 451.984
  18 60.7985 336.36 441.532
  19 63.2511 1015.54 422.051
  20 65.7038 333.27 355.327
1707000 20 12312
  1 19.1038 1041.29 353.655
  2 21.5565 1009.42 381.821
  3 24.0091 381.31 395.427
  4 26.4617 972.6 450.374
  5 28.9143 365 458.263
  6 31.367 750.88 467.756
  7 33.8196 452.3 470.279
  8 36.2722 656.72 495.047
  9 38.7249 512.27 514.423
  10 41.1775 559.68 517.718
  11 43.6301 548.86 517.743
  12 46.0827 557.03 501.85
  13 48.5354 580.4 495.608
  14 50.988 512.98 482.214
  15 53.4406 609.13 473.699
  16 55.8933 430.19 467.053
  17 58.3459 746.46 453.223
  18 60.7985 324.27 442.946
  19 63.2511 1040.9 422.055
  20 65.7038 260.31 357.556
1708000 20 12311.999999999998
  1 19.1038 1044.65 347.564
  2 21.5565 986 379.791
  3 24.0091 389.56 404.1
  4 26.4617 962.81 446.971
  5 28.9143 378.51 458.032
  6 31.367 745.92 466.531
  7 33.8196 439.8 477.084
  8 36.2722 663.04 488.2
  9 38.7249 504.12 511.023
  10 41.1775 579.75 513.067
  11 43.6301 548.74 521.422
  12 46.0827 541.71 520.275
  13 48.5354 589.63 500.173
  14 50.988 519.35 484.134
  15 53.4406 609.51 475.218
  16 55.8933 432.66 463.47
  17 58.3459 735.24 445.462
  18 60.7985 328.96 437.331
  19 63.2511 1029.87 423.338
  20 65.7038 282.17 354.554
1709000 20 12312
  1 19.1038 1038.88 352.484
  2 21.5565 1024.1 378.901
  3 24.0091 378.1 396.203
  4 26.4617 979.31 447.196
  5 28.9143 377.47 457.488
  6 31.367 759.32 457.749
  7 33.8196 426.62 461.901
  8 36.2722 665.43 476.232
  9 38.7249 496.81 505.486
  10 41.1775 567.14 523.638
  11 43.6301 548.88 519.07
  12 46.0827 530.94 510.925
  13 48.5354 576.89 504.305
  14 50.988 531.88 494.269
  15 53.4406 604.78 481.797
  16 55.8933 443.67 459.944
  17 58.3459 726.26 435.092
  18 60.7985 332.77 437.027
  19 63.2511 1046.33 420.957
  20 65.7038 256.42 354.389
1710000 20 12312
  1 19.1038 1013.85 351.692
  2 21.5565 1063.34 382.017
  3 24.0091 340.8 394.121
  4 26.4617 991.34 445.684
  5 28.9143 359.57 461.376
  6 31.367 739.25 452.577
  7 33.8196 446 471.15
  8 36.2722 650.14 493.187
  9 38.7249 499.97 509.699
  10 41.1775 574.64 529.458
  11 43.6301 565.04 520.096
  12 46.0827 522.74 511.144
  13 48.5354 595.79 501.022
  14 50.988 510.83 489.812
  15 53.4406 615.73 491.173
  16 55.8933 448.59 466.178
  17 58.3459 742.36 439.238
  18 60.7985 327.13 424.66
  19 63.2511 1050.67 422.64
  20 65.7038 254.22 352.052
1711000 20 12312.000000000002
  1 19.1038 1067.82 353.642
  2 21.5565 1068.27 379.889
  3 24.0091 293.1 385.082
  4 26.4617 1001.37 447.592
  5 28.9143 355.91 461.146
  6 31.367 732.51 459.547
  7 33.8196 431.73 469.197
  8 36.2722 628.77 492.827
  9 38.7249 529.55 502.466
  10 41.1775 567.35 522.563
  11 43.6301 584.77 533.142
  12 46.0827 505.3 519.617
  13 48.5354 601.55 497.502
  14 50.988 508.03 484.643
  15 53.4406 633.82 475.12
  16 55.8933 433.82 472.197
  17 58.3459 744.85 439.914
  18 60.7985 321.37 429.412
  19 63.2511 1051.25 427.309
  20 65.7038 250.86 350.153
1712000 20 12312
  1 19.1038 1032.31 352.866
  2 21.5565 987.43 377.714
  3 24.0091 352.61 391.553
  4 26.4617 978.52 455.556
  5 28.9143 345.7 446.483
  6 31.367 750.72 454.312
  7 33.8196 440.02 475.722
  8 36.2722 648.29 491.504
  9 38.7249 519.82 508.011
  10 41.1775 569.7 533.871
  11 43.6301 558.29 536.508
  12 46.0827 524.46 521.546
  13 48.5354 602 493.422
  14 50.988 493.83 479.478
  15 53.4406 641.31 484.01
  16 55.8933 468.37 476.97
  17 58.3459 715.58 440.295
  18 60.7985 340.9 428.375
  19 63.2511 1023.78 428.612
  20 65.7038 318.36 358.694
1713000 20 12311.999999999998
  1 19.1038 1040.02 354.342
  2 21.5565 1059.27 374.139
  3 24.0091 289.35 398.387
  4 26.4617 1008.34 451.042
  5 28.9143 344.17 450.056
  6 31.367 748.92 457.081
  7 33.8196 429.64 467.474
  8 36.2722 636.96 489.18
  9 38.7249 518.57 511.572
  10 41.1775 567.24 523.07
  11 43.6301 536.6 530.161
  12 46.0827 528.48 515.013
  13 48.5354 593.07 488.687
  14 50.988 515.83 478.385
  15 53.4406 637.04 489.098
  16 55.8933 457.74 473.131
  17 58.3459 741.38 438.639
  18 60.7985 329.14 437.457
  19 63.2511 1037.8 423.269
  20 65.7038 292.44 352.903
1714000 20 12312.000000000002
  1 19.1038 962.5 355.747
  2 21.5565 985.11 375.429
  3 24.0091 398.84 388.58
  4 26.4617 953.11 442.994
  5 28.9143 385.95 446.47
  6 31.367 732.45 461.24
  7 33.8196 448.87 483.116
  8 36.2722 610.27 492.631
  9 38.7249 527.54 523.714
  10 41.1775 595.46 521.178
  11 43.6301 563.42 518.017
  12 46.0827 522.73 509.482
  13 48.5354 575.2 485.373
  14 50.988 527.02 472.34
  15 53.4406 624.84 483.011
  16 55.8933 454.22 465.741
  17 58.3459 726.07 437.987
  18 60.7985 348.61 433.209
  19 63.2511 1004.92 427.028
  20 65.7038 364.87 358.242
1715000 20 12312.000000000002
  1 19.1038 1023.56 355.932
  2 21.5565 1003.57 378.677
  3 24.0091 340.24 393.064
  4 26.4617 975.01 438.089
  5 28.9143 377.41 441.072
  6 31.367 721.3 462.63
  7 33.8196 431.03 474.425
  8 36.2722 602.75 491.432
  9 38.7249 521.8 507.074
  10 41.1775 596.52 517.854
  11 43.6301 566.58 525.289
  12 46.0827 524.41 515.957
  13 48.5354 590.53 497.974
  14 50.988 513.09 478.228
  15 53.4406 632.64 465.273
  16 55.8933 463.77 452.331
  17 58.3459 728.1 446.396
  18 60.7985 353.74 437.441
  19 63.2511 1007.59 421.516
  20 65.7038 338.36 355.885
1716000 20 12312
  1 19.1038 1071 353.7
  2 21.5565 993.01 379.828
  3 24.0091 290.92 397.247
  4 26.4617 988.18 437.328
  5 28.9143 376.09 449.636
  6 31.367 726.37 460.106
  7 33.8196 448.64 474.391
  8 36.2722 605.99 487.543
  9 38.7249 505.27 500.352
  10 41.1775 570.98 514.219
  11 43.6301 550.36 531.659
  12 46.0827 521.1 519.036
  13 48.5354 600.14 509.796
  14 50.988 498.82 484.669
  15 53.4406 657.81 473.643
  16 55.8933 455.16 453.68
  17 58.3459 747.09 444.736
  18 60.7985 348.44 440.293
  19 63.2511 1030.9 425.81
  20 65.7038 325.73 350.72
1717000 20 12312
  1 19.1038 1048.27 361.848
  2 21.5565 1051.63 376.995
  3 24.0091 285.82 395.363
  4 26.4617 998.65 439.573
  5 28.9143 363.62 443.979
  6 31.367 737.97 457.125
  7 33.8196 445.92 477.506
  8 36.2722 608.96 487.564
  9 38.7249 528.4 500.287
  10 41.1775 555.27 516.347
  11 43.6301 544.66 526.496
  12 46.0827 512.97 518.597
  13 48.5354 592.08 508.062
  14 50.988 502.16 487.99
  15 53.4406 662.1 472.846
  16 55.8933 437 462.506
  17 58.3459 767.43 444.046
  18 60.7985 329.06 437.314
  19 63.2511 1045.89 423.583
  20 65.7038 294.14 356.383
1718000 20 12312
  1 19.1038 1055.74 361.452
  2 21.5565 1009.08 381.802
  3 24.0091 319.02 387.545
  4 26.4617 989.39 439.276
  5 28.9143 363.4 440.816
  6 31.367 735.12 464.838
  7 33.8196 455.6 476.79
  8 36.2722 623.2 494.434
  9 38.7249 530.25 501.184
  10 41.1775 565.57 515.843
  11 43.6301 530.49 524.594
  12 46.0827 508.93 515.132
  13 48.5354 568.77 504.728
  14 50.988 530.18 486.974
  15 53.4406 648.59 472.452
  16 55.8933 450.47 463.08
  17 58.3459 759.53 448.407
  18 60.7985 322.55 433.188
  19 63.2511 1046.84 423.03
  20 65.7038 299.28 351.639
1719000 20 12312
  1 19.1038 1076.2 358.885
  2 21.5565 994.24 385.819
  3 24.0091 271.38 389.911
  4 26.4617 984.55 437.254
