# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
1000 21 12311.999999999998
  1 -22.8873 616.18 424.172
  2 -20.4781 627.31 423.97
  3 -18.0689 606.89 423.439
  4 -15.6597 634.13 437.098
  5 -13.2505 619.99 453.925
  6 -10.8414 603.86 452.543
  7 -8.43217 641.42 457.891
  8 -6.02298 630.84 461.875
  9 -3.61379 612.89 463.179
  10 -1.2046 596.67 468.828
  11 1.2046 623.26 473.124
  12 3.61379 603.47 468.817
  13 6.02298 588.04 462.495
  14 8.43217 616.98 452.829
  15 10.8414 607.09 456.299
  16 13.2505 606.46 445.551
  17 15.6597 610.57 446.42
  18 18.0689 661.07 443.647
  19 20.4781 606.3 436.039
  20 22.8873 598.58 423.468
  21 25.2965 0 0
1504000 21 12311.999999999996
  1 -22.8873 604.81 421.23
  2 -20.4781 649.54 430.449
  3 -18.0689 612.71 441.47
  4 -15.6597 639.17 436.543
  5 -13.2505 602.19 442.689
  6 -10.8414 637.24 457.115
  7 -8.43217 623.66 454.403
  8 -6.02298 611.62 453.582
  9 -3.61379 616.05 473.3
  10 -1.2046 599.74 470.307
  11 1.2046 606.75 479.62
  12 3.61379 600.84 478.586
  13 6.02298 614.27 468.109
  14 8.43217 617.14 449.731
  15 10.8414 588.63 452.671
  16 13.2505 604.4 449.488
  17 15.6597 629.72 442.272
  18 18.0689 632.38 447.122
  19 20.4781 616.51 437.888
  20 22.8873 604.63 423.108
  21 25.2965 0 0
1505000 21 12311.999999999996
  1 -22.8873 597.71 426.16
  2 -20.4781 646.38 437.017
  3 -18.0689 619.22 432.631
  4 -15.6597 610.46 433.13
  5 -13.2505 619.43 445.275
  6 -10.8414 636.51 452.085
  7 -8.43217 608.03 459.156
  8 -6.02298 625.63 458.996
  9 -3.61379 622.42 465.934
  10 -1.2046 594.84 473.913
  11 1.2046 606.4 485.618
  12 3.61379 624.03 466.196
  13 6.02298 621.87 462.981
  14 8.43217 609.26 448.489
  15 10.8414 599.61 451.727
  16 13.2505 611.72 444.603
  17 15.6597 610.89 445.917
  18 18.0689 597.39 446.805
  19 20.4781 639.22 444.103
  20 22.8873 610.98 425.497
  21 25.2965 0 0
1506000 21 12312.000000000002
  1 -22.8873 594.15 426.64
  2 -20.4781 670.97 428.632
  3 -18.0689 583.38 431.946
  4 -15.6597 589.05 431.952
  5 -13.2505 657.55 439.135
  6 -10.8414 589.14 453.986
  7 -8.43217 606.83 458.411
  8 -6.02298 630.21 457.848
  9 -3.61379 616.54 452.508
  10 -1.2046 594.35 473.024
  11 1.2046 628.87 479.285
  12 3.61379 644.73 468.356
  13 6.02298 594.62 462.4
  14 8.43217 596.01 466.558
  15 10.8414 631.94 450.406
  16 13.2505 600.82 446.124
  17 15.6597 616.04 454.924
  18 18.0689 629.54 452.98
  19 20.4781 611.51 437.668
  20 22.8873 625.75 425.678
  21 25.2965 0 0
1507000 21 12311.999999999998
  1 -22.8873 637.07 426.589
  2 -20.4781 616.13 419.214
  3 -18.0689 592.44 431.218
  4 -15.6597 612.02 438.76
  5 -13.2505 632.8 441.419
  6 -10.8414 607.8 453.48
  7 -8.43217 593.76 451.859
  8 -6.02298 642.56 458.146
  9 -3.61379 601.98 468.128
  10 -1.2046 625.74 470.545
  11 1.2046 655.63 472.762
  12 3.61379 629.57 463.527
  13 6.02298 572.28 463.18
  14 8.43217 650.73 468.882
  15 10.8414 585.71 462.332
  16 13.2505 607.65 445.807
  17 15.6597 593 452.177
  18 18.0689 641.12 451.357
  19 20.4781 596.43 438.207
  20 22.8873 617.58 425.708
  21 25.2965 0 0
1508000 21 12312
  1 -22.8873 670.58 420.251
  2 -20.4781 606.47 419.721
  3 -18.0689 594.37 430.909
  4 -15.6597 632.62 442.825
  5 -13.2505 603.66 439.048
  6 -10.8414 605.17 451.134
  7 -8.43217 609.5 448.77
  8 -6.02298 629.31 453.201
  9 -3.61379 598.51 467.185
  10 -1.2046 618.22 475.526
  11 1.2046 647.8 474.475
  12 3.61379 610.57 468.566
  13 6.02298 594.15 470.091
  14 8.43217 652.97 462.628
  15 10.8414 581.89 448.687
  16 13.2505 609.83 451.29
  17 15.6597 609.42 442.381
  18 18.0689 616.76 439.388
  19 20.4781 603.17 430.721
  20 22.8873 617.03 424.974
  21 25.2965 0 0
1509000 21 12312.000000000002
  1 -22.8873 634.59 423.517
  2 -20.4781 592.51 427.403
  3 -18.0689 590.78 435.978
  4 -15.6597 623.12 445
  5 -13.2505 603.49 447.463
  6 -10.8414 607.64 447.039
  7 -8.43217 613.82 443.421
  8 -6.02298 626.72 460.666
  9 -3.61379 619.24 458.669
  10 -1.2046 629.77 468.373
  11 1.2046 645.87 486.487
  12 3.61379 590.41 473.439
  13 6.02298 597.82 470.344
  14 8.43217 637.55 464.368
  15 10.8414 592.83 456.365
  16 13.2505 600.94 453.222
  17 15.6597 632.6 440.77
  18 18.0689 623.66 441.39
  19 20.4781 609.54 438.43
  20 22.8873 639.1 433.686
  21 25.2965 0 0
1510000 21 12311.999999999998
  1 -22.8873 614.98 426.134
  2 -20.4781 599.28 428.669
  3 -18.0689 602 429.343
  4 -15.6597 621.86 438.731
  5 -13.2505 613.24 442.392
  6 -10.8414 629.64 452.412
  7 -8.43217 600.94 450.114
  8 -6.02298 644.42 451.743
  9 -3.61379 608.04 455.032
  10 -1.2046 657.63 471.17
  11 1.2046 600.27 481.105
  12 3.61379 591.33 480.694
  13 6.02298 610.09 467.299
  14 8.43217 610.22 468.49
  15 10.8414 593.41 458.624
  16 13.2505 607.25 447.368
  17 15.6597 619.39 448.382
  18 18.0689 608.48 446.812
  19 20.4781 622.42 440.651
  20 22.8873 657.11 421.442
  21 25.2965 0 0
1511000 21 12312
  1 -22.8873 616.65 427.871
  2 -20.4781 595.92 425.367
  3 -18.0689 624.27 431.081
  4 -15.6597 614.71 434.103
  5 -13.2505 620.96 447.487
  6 -10.8414 641.4 451.745
  7 -8.43217 578.24 444.816
  8 -6.02298 646.6 445.655
  9 -3.61379 622.52 466.859
  10 -1.2046 639.2 467.034
  11 1.2046 588.32 471.814
  12 3.61379 615.95 487.219
  13 6.02298 619.56 480.776
  14 8.43217 603.01 460.273
  15 10.8414 588.37 456.831
  16 13.2505 641.55 444.731
  17 15.6597 581.94 446.367
  18 18.0689 611.86 452.862
  19 20.4781 641.17 446.132
  20 22.8873 619.8 436.876
  21 25.2965 0 0
1512000 21 12312
  1 -22.8873 616.73 419.592
  2 -20.4781 588.09 418.83
  3 -18.0689 637.42 431.155
  4 -15.6597 594.85 445.586
  5 -13.2505 627.15 447.781
  6 -10.8414 623.34 456.133
  7 -8.43217 583.3 456.387
  8 -6.02298 652.4 454.264
  9 -3.61379 640.56 467.452
  10 -1.2046 619.17 475.475
  11 1.2046 593.19 487.541
  12 3.61379 613.52 483.731
  13 6.02298 613.04 469.691
  14 8.43217 606.4 458.672
  15 10.8414 579.72 447.587
  16 13.2505 644.15 441.74
  17 15.6597 573.51 448.805
  18 18.0689 617.09 445.477
  19 20.4781 679.07 441.352
  20 22.8873 609.3 432.484
  21 25.2965 0 0
1513000 21 12312
  1 -22.8873 635.1 421.209
  2 -20.4781 611.85 426.803
  3 -18.0689 624.15 423.613
  4 -15.6597 612.4 443.148
  5 -13.2505 608.78 447.026
  6 -10.8414 627.74 448.242
  7 -8.43217 576.55 448.734
  8 -6.02298 634.34 449.163
  9 -3.61379 629.01 468.453
  10 -1.2046 647.16 479.886
  11 1.2046 587.57 480.887
  12 3.61379 605.6 483.565
  13 6.02298 614.93 471.438
  14 8.43217 596.01 452.975
  15 10.8414 588.34 450.615
  16 13.2505 635.18 441.978
  17 15.6597 578.57 450.921
  18 18.0689 623.08 446.247
  19 20.4781 648.74 446.119
  20 22.8873 626.9 435.981
  21 25.2965 0 0
1514000 21 12312.000000000002
  1 -22.8873 635.22 420.262
  2 -20.4781 598.92 422.648
  3 -18.0689 639.06 440.369
  4 -15.6597 619.17 446.754
  5 -13.2505 592.59 453.948
  6 -10.8414 640.09 459.237
  7 -8.43217 580.71 455.695
  8 -6.02298 637.22 458.91
  9 -3.61379 617.44 467.11
  10 -1.2046 638.33 468.934
  11 1.2046 616.1 470.862
  12 3.61379 581.26 481.787
  13 6.02298 632.9 479.2
  14 8.43217 584.21 463.353
  15 10.8414 594.86 437.982
  16 13.2505 620.39 438.419
  17 15.6597 606.99 443.349
  18 18.0689 596.7 438.162
  19 20.4781 627.23 435.271
  20 22.8873 652.61 432.569
  21 25.2965 0 0
1515000 21 12312
  1 -22.8873 615.15 421.49
  2 -20.4781 604.22 432.958
  3 -18.0689 640.34 435.449
  4 -15.6597 612.26 443.511
  5 -13.2505 583.76 438
  6 -10.8414 629.49 460.212
  7 -8.43217 568.34 458.53
  8 -6.02298 632.55 461.62
  9 -3.61379 616.58 465.616
  10 -1.2046 650.9 465.642
  11 1.2046 600.98 466.866
  12 3.61379 608.72 476.014
  13 6.02298 640.71 475.737
  14 8.43217 588.48 459.394
  15 10.8414 586.01 451.305
  16 13.2505 640.42 456.531
  17 15.6597 598 442.279
  18 18.0689 606.83 433.524
  19 20.4781 648.01 438.975
  20 22.8873 640.25 425.882
  21 25.2965 0 0
1516000 21 12312.000000000002
  1 -22.8873 601.67 427.297
  2 -20.4781 624.8 432.865
  3 -18.0689 627.69 436.483
  4 -15.6597 620.82 444.628
  5 -13.2505 606.13 449.305
  6 -10.8414 619.23 450.245
  7 -8.43217 578.6 455.425
  8 -6.02298 611.67 461.325
  9 -3.61379 640.46 465.767
  10 -1.2046 619.82 469.48
  11 1.2046 592.41 468.314
  12 3.61379 605.92 469.278
  13 6.02298 639.73 466.202
  14 8.43217 585.69 461.034
  15 10.8414 597.62 464.324
  16 13.2505 626.03 454.89
  17 15.6597 603.89 441.994
  18 18.0689 609.24 432.349
  19 20.4781 650.88 434.478
  20 22.8873 649.7 425.766
  21 25.2965 0 0
1517000 21 12312
  1 -22.8873 606.5 422.431
  2 -20.4781 597.73 432.734
  3 -18.0689 654.98 436.872
  4 -15.6597 626.14 435.789
  5 -13.2505 614.95 450.574
  6 -10.8414 604.47 458.259
  7 -8.43217 604.88 460.174
  8 -6.02298 627.35 464.313
  9 -3.61379 597.11 463.217
  10 -1.2046 643.06 461.961
  11 1.2046 580.71 471.301
  12 3.61379 607.42 472.435
  13 6.02298 635.3 474.55
  14 8.43217 607.48 471.667
  15 10.8414 582.58 467.654
  16 13.2505 617.29 452.867
  17 15.6597 620.21 446.353
  18 18.0689 603.12 428.847
  19 20.4781 641.31 429.422
  20 22.8873 639.41 429.653
  21 25.2965 0 0
1518000 21 12312
  1 -22.8873 607.14 420.379
  2 -20.4781 596.57 427.485
  3 -18.0689 645.54 436.992
  4 -15.6597 629.99 443.41
  5 -13.2505 598.58 443.243
  6 -10.8414 634.91 450.056
  7 -8.43217 610.61 462.054
  8 -6.02298 617.03 452.354
  9 -3.61379 583.07 456.33
  10 -1.2046 659.75 469.357
  11 1.2046 578.64 468.139
  12 3.61379 609.8 472.877
  13 6.02298 631.28 469.323
  14 8.43217 597.16 473.764
  15 10.8414 584.74 459.667
  16 13.2505 627.61 452.224
  17 15.6597 619.92 450.524
  18 18.0689 603.57 435.447
  19 20.4781 639.41 423.582
  20 22.8873 636.68 436.045
  21 25.2965 0 0
1519000 21 12312
  1 -22.8873 614.88 425.843
  2 -20.4781 592.84 436.667
  3 -18.0689 636.24 447.177
  4 -15.6597 623.27 436.639
  5 -13.2505 615.12 448.295
  6 -10.8414 631.4 447.498
  7 -8.43217 603.22 454.112
  8 -6.02298 615.91 451.318
  9 -3.61379 574.16 441.431
  10 -1.2046 652.23 463.991
  11 1.2046 582.69 476.568
  12 3.61379 599.64 470.132
  13 6.02298 636.52 476.785
  14 8.43217 604.78 466.734
  15 10.8414 578.33 451.805
  16 13.2505 651.05 452.523
  17 15.6597 584.81 451.081
  18 18.0689 609.87 440.013
  19 20.4781 646.55 429.46
  20 22.8873 658.49 431.612
  21 25.2965 0 0
1520000 21 12312.000000000002
  1 -22.8873 618.72 421.936
  2 -20.4781 600.02 428.574
  3 -18.0689 642.79 448.459
  4 -15.6597 615.79 446.637
  5 -13.2505 620 451.534
  6 -10.8414 612.07 454.253
  7 -8.43217 612.08 451.741
  8 -6.02298 611.98 449.118
  9 -3.61379 581.05 452.828
  10 -1.2046 677.63 471.697
  11 1.2046 593.52 478.265
  12 3.61379 598.63 473.139
  13 6.02298 636.12 462.776
  14 8.43217 588.1 467.951
  15 10.8414 586.56 457.067
  16 13.2505 640 459.256
  17 15.6597 598.48 449.181
  18 18.0689 604.52 443.871
  19 20.4781 624.5 435.558
  20 22.8873 649.44 428.134
  21 25.2965 0 0
1521000 21 12312
  1 -22.8873 620.43 425.413
  2 -20.4781 593.75 423.392
  3 -18.0689 637.41 442.053
  4 -15.6597 618.75 451.07
  5 -13.2505 608.17 448.735
  6 -10.8414 622.55 447.691
  7 -8.43217 596.15 453.466
  8 -6.02298 631.08 448.429
  9 -3.61379 600.18 461.233
  10 -1.2046 668.21 471.629
  11 1.2046 578.9 470.217
  12 3.61379 612.6 466.5
  13 6.02298 640.99 464.656
  14 8.43217 588.41 469.05
  15 10.8414 586.59 453.522
  16 13.2505 641.02 458.578
  17 15.6597 593.39 446.369
  18 18.0689 619.2 436.31
  19 20.4781 640.39 430.822
  20 22.8873 613.83 423.896
  21 25.2965 0 0
1522000 21 12312.000000000002
  1 -22.8873 616.23 427.703
  2 -20.4781 614.95 434.792
  3 -18.0689 601.57 445.354
  4 -15.6597 625.86 440.335
  5 -13.2505 610.72 445.841
  6 -10.8414 642.91 444.904
  7 -8.43217 580.18 451.011
  8 -6.02298 630.1 447.847
  9 -3.61379 633.09 461.511
  10 -1.2046 615.19 468.306
  11 1.2046 597.19 465.62
  12 3.61379 601.94 466.942
  13 6.02298 625.22 473.771
  14 8.43217 585.3 466.273
  15 10.8414 592.3 449.91
  16 13.2505 633.07 453.773
  17 15.6597 604.73 444.852
  18 18.0689 618.17 438.087
  19 20.4781 673.91 445.383
  20 22.8873 609.37 433.117
  21 25.2965 0 0
1523000 21 12311.999999999996
  1 -22.8873 630.8 420.386
  2 -20.4781 642.58 429.464
  3 -18.0689 608.98 429.995
  4 -15.6597 613.02 444.947
  5 -13.2505 629.11 450.57
  6 -10.8414 630.05 443.934
  7 -8.43217 598.28 445.685
  8 -6.02298 634.77 448.528
  9 -3.61379 630.06 454.808
  10 -1.2046 631.82 464.655
  11 1.2046 591.96 473.698
  12 3.61379 604.44 470.671
  13 6.02298 605.33 470.704
  14 8.43217 585.69 461.987
  15 10.8414 606.81 450.3
  16 13.2505 605.23 457.128
  17 15.6597 601.15 446.183
  18 18.0689 601.71 434.031
  19 20.4781 661.41 443.119
  20 22.8873 598.8 430.074
  21 25.2965 0 0
1524000 21 12312
  1 -22.8873 626.67 433.565
  2 -20.4781 629.02 433.036
  3 -18.0689 607.87 429.338
  4 -15.6597 617.81 437.762
  5 -13.2505 643.01 443.433
  6 -10.8414 609.14 443.677
  7 -8.43217 600.52 443.796
  8 -6.02298 671.58 448.677
  9 -3.61379 618.74 463.073
  10 -1.2046 611.68 463.405
  11 1.2046 619.6 473.011
  12 3.61379 580.86 473.455
  13 6.02298 610.11 466.869
  14 8.43217 588.7 456.367
  15 10.8414 614.27 451.87
  16 13.2505 601.94 451.329
  17 15.6597 604.5 451.795
  18 18.0689 619.96 442.077
  19 20.4781 638.09 439.643
  20 22.8873 597.93 427.083
  21 25.2965 0 0
1525000 21 12312.000000000002
  1 -22.8873 631 437.407
  2 -20.4781 632 438.46
  3 -18.0689 615.06 434.455
  4 -15.6597 615.52 438.238
  5 -13.2505 638.48 451.703
  6 -10.8414 616.23 450.071
  7 -8.43217 596.18 445.47
  8 -6.02298 667.75 452.105
  9 -3.61379 625.27 458.477
  10 -1.2046 619.23 460.985
  11 1.2046 607.5 476.167
  12 3.61379 591.63 473.623
  13 6.02298 590.89 473.474
  14 8.43217 589.25 464.055
  15 10.8414 593.26 450.534
  16 13.2505 605.35 461.966
  17 15.6597 604.53 455.257
  18 18.0689 644.76 447.154
  19 20.4781 625.66 439.074
  20 22.8873 602.45 433.708
  21 25.2965 0 0
1526000 21 12312.000000000002
  1 -22.8873 634.38 427.766
  2 -20.4781 625.07 434.568
  3 -18.0689 622.57 432.79
  4 -15.6597 597.96 436.452
  5 -13.2505 645.44 441.794
  6 -10.8414 614.66 447.211
  7 -8.43217 618.86 451.35
  8 -6.02298 674.14 457.588
  9 -3.61379 600.57 449.092
  10 -1.2046 616.69 456.006
  11 1.2046 608.72 470.493
  12 3.61379 597.22 476.798
  13 6.02298 576.72 467.32
  14 8.43217 613.44 459.782
  15 10.8414 594.06 453.725
  16 13.2505 596.84 456.091
  17 15.6597 595.79 452.472
  18 18.0689 653.09 446.544
  19 20.4781 626.76 442.608
  20 22.8873 599.02 430.81
  21 25.2965 0 0
1527000 21 12312
  1 -22.8873 644.63 430.384
  2 -20.4781 604.15 435.057
  3 -18.0689 624.56 436.752
  4 -15.6597 621.84 438.093
  5 -13.2505 652.49 443.568
  6 -10.8414 611.41 440.175
  7 -8.43217 619.89 446.292
  8 -6.02298 664.44 457.88
  9 -3.61379 600.95 458.669
  10 -1.2046 576.21 466.597
  11 1.2046 630.46 470.351
  12 3.61379 587.89 466.563
  13 6.02298 594.68 466.259
  14 8.43217 617.29 463.399
  15 10.8414 586.2 455.847
  16 13.2505 592.33 454.731
  17 15.6597 611.15 452.876
  18 18.0689 652.57 441.455
  19 20.4781 598.43 446.066
  20 22.8873 620.43 431.531
  21 25.2965 0 0
1528000 21 12311.999999999998
  1 -22.8873 636.5 432.972
  2 -20.4781 604.56 430.507
  3 -18.0689 609.74 439.666
  4 -15.6597 627.48 446.719
  5 -13.2505 636.99 453.905
  6 -10.8414 609.73 450.973
  7 -8.43217 608.09 454.272
  8 -6.02298 669.41 457.073
  9 -3.61379 613.68 451.828
  10 -1.2046 578.66 467.693
  11 1.2046 635.69 469.151
  12 3.61379 577.94 476.163
  13 6.02298 601.52 460.955
  14 8.43217 614.48 458.773
  15 10.8414 585.88 450.989
  16 13.2505 579.31 447.31
  17 15.6597 636.21 452.886
  18 18.0689 678.72 452.36
  19 20.4781 602.27 448.834
  20 22.8873 605.14 437.498
  21 25.2965 0 0
1529000 21 12312
  1 -22.8873 660.03 433.166
  2 -20.4781 603.29 421.538
  3 -18.0689 603.63 434.747
  4 -15.6597 633.36 443.893
  5 -13.2505 638.8 460.121
  6 -10.8414 628.92 442.422
  7 -8.43217 602.33 449.504
  8 -6.02298 683.32 453.606
  9 -3.61379 596.54 463.086
  10 -1.2046 593.45 457.092
  11 1.2046 622.91 463.628
  12 3.61379 565.76 469.827
  13 6.02298 612.93 459.729
  14 8.43217 572.68 458.716
  15 10.8414 594.21 457.625
  16 13.2505 585.37 455.56
  17 15.6597 613.81 449.866
  18 18.0689 681.8 445.95
  19 20.4781 618.65 444.137
  20 22.8873 600.21 438.077
  21 25.2965 0 0
1530000 21 12312
  1 -22.8873 622.85 432.979
  2 -20.4781 607.22 430.207
  3 -18.0689 616.83 431.552
  4 -15.6597 614.21 444.276
  5 -13.2505 653.59 445.983
  6 -10.8414 618.47 442.027
  7 -8.43217 601.76 450.32
  8 -6.02298 676.63 455.653
  9 -3.61379 600.51 461.493
  10 -1.2046 580.46 471.01
  11 1.2046 596.08 472.437
  12 3.61379 599.23 459.961
  13 6.02298 616.99 454.891
  14 8.43217 581.63 462.169
  15 10.8414 597.5 465.151
  16 13.2505 596.06 452.853
  17 15.6597 615.78 450.325
  18 18.0689 683 440.081
  19 20.4781 613.7 425.46
  20 22.8873 619.5 441.624
  21 25.2965 0 0
1531000 21 12312.000000000002
  1 -22.8873 629.82 429.882
  2 -20.4781 619.06 424.215
  3 -18.0689 599.09 429.506
  4 -15.6597 608.05 434.581
  5 -13.2505 652.42 445.698
  6 -10.8414 626.09 434.941
  7 -8.43217 610.38 457.542
  8 -6.02298 628.14 459.987
  9 -3.61379 649.78 464.129
  10 -1.2046 592.96 473.671
  11 1.2046 582 472.44
  12 3.61379 608.11 465.559
  13 6.02298 613.14 462.669
  14 8.43217 565.1 467.176
  15 10.8414 604.68 460.268
  16 13.2505 603.49 453.081
  17 15.6597 602.42 444.639
  18 18.0689 640.46 430.688
  19 20.4781 660.97 436.297
  20 22.8873 615.84 437.465
  21 25.2965 0 0
1532000 21 12311.999999999998
  1 -22.8873 641.82 421.547
  2 -20.4781 614.22 432.465
  3 -18.0689 636.81 427.599
  4 -15.6597 599.91 439.153
  5 -13.2505 655.09 438.722
  6 -10.8414 601.74 451.893
  7 -8.43217 595.45 457.053
  8 -6.02298 622.54 462.285
  9 -3.61379 640.6 462.019
  10 -1.2046 604.55 467.386
  11 1.2046 573.65 460.441
  12 3.61379 610.92 465.464
  13 6.02298 598.79 471.144
  14 8.43217 570.47 455.786
  15 10.8414 600.5 460.483
  16 13.2505 619.13 453.291
  17 15.6597 598.71 445.651
  18 18.0689 652.19 444.936
  19 20.4781 650.05 436.413
  20 22.8873 624.86 436.974
  21 25.2965 0 0
1533000 21 12312
  1 -22.8873 626.74 425.992
  2 -20.4781 623.74 432.388
  3 -18.0689 619.31 432.354
  4 -15.6597 621.75 440.691
  5 -13.2505 638.22 448.293
  6 -10.8414 622.23 449.05
  7 -8.43217 591.29 446.628
  8 -6.02298 631.5 454.671
  9 -3.61379 641.17 458.998
  10 -1.2046 586.74 467.943
  11 1.2046 570.39 471.74
  12 3.61379 621.94 467.304
  13 6.02298 595.96 465.639
  14 8.43217 588.73 461.262
  15 10.8414 590.43 455.156
  16 13.2505 624.66 451.09
  17 15.6597 594.58 438.357
  18 18.0689 656.49 441.639
  19 20.4781 644.57 435.425
  20 22.8873 621.56 430.892
  21 25.2965 0 0
1534000 21 12312.000000000004
  1 -22.8873 608.59 431.838
  2 -20.4781 593.13 442.564
  3 -18.0689 628.82 424.307
  4 -15.6597 621.33 427.631
  5 -13.2505 616.9 438.421
  6 -10.8414 644.07 455.858
  7 -8.43217 584.49 444.585
  8 -6.02298 626.76 461.478
  9 -3.61379 649.3 467.68
  10 -1.2046 619.3 472.675
  11 1.2046 584.43 475.928
  12 3.61379 633.63 463.576
  13 6.02298 621.54 465.258
  14 8.43217 583.75 462.022
  15 10.8414 581.62 445.599
  16 13.2505 635.96 458.334
  17 15.6597 591.02 447.964
  18 18.0689 635.42 445.611
  19 20.4781 642.61 437.124
  20 22.8873 609.33 426.872
  21 25.2965 0 0
1535000 21 12312
  1 -22.8873 615.32 431.19
  2 -20.4781 586.12 431.1
  3 -18.0689 650.76 436.353
  4 -15.6597 605.09 440.919
  5 -13.2505 632.49 443.95
  6 -10.8414 636.21 445.014
  7 -8.43217 586.12 451.199
  8 -6.02298 621.69 457.989
  9 -3.61379 668.99 463.524
  10 -1.2046 621.7 471.756
  11 1.2046 578.56 473.273
  12 3.61379 613.89 464.483
  13 6.02298 602.73 465.947
  14 8.43217 605.02 461.088
  15 10.8414 563.54 454.811
  16 13.2505 645 448.206
  17 15.6597 590.37 455.071
  18 18.0689 650.4 445.341
  19 20.4781 631.43 441.164
  20 22.8873 606.57 430.106
  21 25.2965 0 0
1536000 21 12311.999999999998
  1 -22.8873 605.94 435.745
  2 -20.4781 610.46 433.098
  3 -18.0689 622.49 434.546
  4 -15.6597 620.05 444.865
  5 -13.2505 623.01 444.322
  6 -10.8414 636.44 448.113
  7 -8.43217 594.77 452.372
  8 -6.02298 643.94 456.329
  9 -3.61379 657.12 470.998
  10 -1.2046 588.28 475.557
  11 1.2046 581.35 478.994
  12 3.61379 635.8 459.059
  13 6.02298 594.01 471.503
  14 8.43217 601.68 459.86
  15 10.8414 589.33 449.513
  16 13.2505 618.91 446.447
  17 15.6597 589.22 438.51
  18 18.0689 647.99 437.751
  19 20.4781 623.97 440.594
  20 22.8873 627.24 433.006
  21 25.2965 0 0
1537000 21 12312.000000000002
  1 -22.8873 635.44 427.66
  2 -20.4781 612.54 430.28
  3 -18.0689 604.46 441.494
  4 -15.6597 641.35 433.985
  5 -13.2505 615.83 439.917
  6 -10.8414 614.28 449.58
  7 -8.43217 594.76 462.332
  8 -6.02298 681.74 458.006
  9 -3.61379 595.14 462.097
  10 -1.2046 615.6 468.941
  11 1.2046 602.76 469.149
  12 3.61379 609.36 468.592
  13 6.02298 598.94 463.817
  14 8.43217 615 452.158
  15 10.8414 590.32 454.905
  16 13.2505 600.19 450.244
  17 15.6597 600.45 439.577
  18 18.0689 675.33 438.655
  19 20.4781 576.42 437.983
  20 22.8873 632.09 428.372
  21 25.2965 0 0
1538000 21 12312
  1 -22.8873 632.31 428.558
  2 -20.4781 609.99 434.478
  3 -18.0689 608.31 439.41
  4 -15.6597 638.52 430.473
  5 -13.2505 615.89 440.533
  6 -10.8414 616 455.679
  7 -8.43217 632.73 462.895
  8 -6.02298 644.24 456.054
  9 -3.61379 605.22 453.224
  10 -1.2046 620.1 460.894
  11 1.2046 605.93 467.069
  12 3.61379 578.99 478.897
  13 6.02298 585.93 468.459
  14 8.43217 618.39 454.379
  15 10.8414 575.83 454.353
  16 13.2505 595.21 453.963
  17 15.6597 659.72 443.645
  18 18.0689 622.9 437.299
  19 20.4781 592 435.086
  20 22.8873 653.79 435.54
  21 25.2965 0 0
1539000 21 12312.000000000004
  1 -22.8873 633.37 428.823
  2 -20.4781 602.79 423.388
  3 -18.0689 634.87 430.499
  4 -15.6597 605.56 437.47
  5 -13.2505 627.57 447.646
  6 -10.8414 622.28 446.767
  7 -8.43217 633.23 451.086
  8 -6.02298 612.69 461.02
  9 -3.61379 622.1 455.308
  10 -1.2046 627.6 467.913
  11 1.2046 595.26 480.462
  12 3.61379 586.44 474.924
  13 6.02298 620.24 472.481
  14 8.43217 616.03 460.954
  15 10.8414 566.57 452.374
  16 13.2505 607.93 448.704
  17 15.6597 646.5 443.381
  18 18.0689 603.6 436.051
  19 20.4781 599.61 441.4
  20 22.8873 647.76 434.185
  21 25.2965 0 0
1540000 21 12312.000000000002
  1 -22.8873 625.87 423.875
  2 -20.4781 588.47 426.964
  3 -18.0689 625.92 435.346
  4 -15.6597 618.41 441.21
  5 -13.2505 595.33 435.646
  6 -10.8414 631.8 447.658
  7 -8.43217 623.73 452.086
  8 -6.02298 620.09 451.036
  9 -3.61379 611.83 457.235
  10 -1.2046 647.1 470.296
  11 1.2046 618.96 472.489
  12 3.61379 587.26 469.197
  13 6.02298 616.74 477.553
  14 8.43217 595.34 460.298
  15 10.8414 577.19 450.197
  16 13.2505 623.44 451.85
  17 15.6597 631.43 446.055
  18 18.0689 614.75 440.524
  19 20.4781 607.15 436.065
  20 22.8873 651.19 432.243
  21 25.2965 0 0
1541000 21 12312.000000000002
  1 -22.8873 632.77 432.848
  2 -20.4781 609.56 427.228
  3 -18.0689 614.99 437.148
  4 -15.6597 623.62 432.14
  5 -13.2505 613.04 437.632
  6 -10.8414 605.52 444.637
  7 -8.43217 663.32 455.473
  8 -6.02298 620.99 447.826
  9 -3.61379 626.08 451.002
  10 -1.2046 627.8 461.093
  11 1.2046 619.38 474.799
  12 3.61379 571.57 479.773
  13 6.02298 602.16 476.499
  14 8.43217 583.42 459.895
  15 10.8414 577.27 453.121
  16 13.2505 582.69 450.772
  17 15.6597 660.37 444.252
  18 18.0689 622.85 433.1
  19 20.4781 611.53 433.681
  20 22.8873 643.07 435.496
  21 25.2965 0 0
1542000 21 12312
  1 -22.8873 605.05 430.093
  2 -20.4781 610.83 434.441
  3 -18.0689 600.81 438.209
  4 -15.6597 621.46 434.727
  5 -13.2505 614.64 442.228
  6 -10.8414 621.58 447.336
  7 -8.43217 670.32 457.403
  8 -6.02298 607.5 456.131
  9 -3.61379 635.91 452.205
