# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
1000 20 12312
  13 6.32165 604.15 453.23
  14 8.85032 648.79 463.973
  15 11.379 586.21 453.123
  16 13.9076 651.65 441.88
  17 16.4363 579.97 435.833
  18 18.965 629.55 437.849
  19 21.4936 593.48 441.665
  20 24.0223 638.81 428.375
37000 20 12312.000000000002
  1 -24.0223 627.82 428.051
  2 -21.4936 615.13 431.18
  3 -18.965 631.22 440.521
  4 -16.4363 613.98 442.292
  5 -13.9076 633.93 444.022
  6 -11.379 602.01 442.832
  7 -8.85032 627.63 451.059
  8 -6.32165 585.3 465.543
  9 -3.79299 619.47 463.536
  10 -1.26433 595.92 465.986
  11 1.26433 599.8 473.552
  12 3.79299 631.38 464.333
  13 6.32165 609.95 464.572
  14 8.85032 638.61 460.652
  15 11.379 582.85 458.605
  16 13.9076 643.78 439.573
  17 16.4363 590.6 439.233
  18 18.965 630.25 444.258
  19 21.4936 600.9 441.088
  20 24.0223 631.47 433.893
38000 20 12311.999999999998
  1 -24.0223 630.72 431.949
  2 -21.4936 611.65 437.366
  3 -18.965 628.58 442.608
  4 -16.4363 616.85 439.228
  5 -13.9076 618.63 446.119
  6 -11.379 595.14 441.193
  7 -8.85032 632.93 455.945
  8 -6.32165 588.04 469.135
  9 -3.79299 609.65 463.33
  10 -1.26433 592.82 463.458
  11 1.26433 622.16 476.072
  12 3.79299 611.11 471.112
  13 6.32165 633.08 461.109
  14 8.85032 626.14 461.064
  15 11.379 605.88 456.545
  16 13.9076 615.95 443.072
  17 16.4363 614.68 442.743
  18 18.965 632.34 436.669
  19 21.4936 609.49 432.389
  20 24.0223 616.16 426.188
39000 20 12312
  1 -24.0223 643.2 426.604
  2 -21.4936 612.38 436.922
  3 -18.965 619.81 444.305
  4 -16.4363 624.51 445.052
  5 -13.9076 616.49 440.53
  6 -11.379 599.16 441.556
  7 -8.85032 617.62 457.099
  8 -6.32165 599.55 462.875
  9 -3.79299 622.39 465.809
  10 -1.26433 579.93 468.589
  11 1.26433 604.12 466.902
  12 3.79299 616.85 472.844
  13 6.32165 616.99 469.051
  14 8.85032 628.55 467.411
  15 11.379 607.34 459.131
  16 13.9076 608.79 442.7
  17 16.4363 608.49 444.74
  18 18.965 641.83 438.841
  19 21.4936 618.14 436.076
  20 24.0223 625.86 423.524
40000 20 12312
  1 -24.0223 650.6 426.598
  2 -21.4936 617.87 430.169
  3 -18.965 623.14 439.114
  4 -16.4363 637.38 441.76
  5 -13.9076 623.17 440.209
  6 -11.379 587.95 448.634
  7 -8.85032 626.42 456.899
  8 -6.32165 586.66 468.633
  9 -3.79299 594.99 468.721
  10 -1.26433 568.11 471.673
  11 1.26433 612.29 472.924
  12 3.79299 622.98 468.721
  13 6.32165 629.54 469.069
  14 8.85032 631.98 472.345
  15 11.379 596.77 452.308
  16 13.9076 623.52 444.37
  17 16.4363 596.22 453.443
  18 18.965 625.72 443.25
  19 21.4936 631.84 436.19
  20 24.0223 624.85 427.834
41000 20 12312.000000000002
  1 -24.0223 651.93 425.567
  2 -21.4936 614.94 423.7
  3 -18.965 626.99 433.518
  4 -16.4363 620.4 437.914
  5 -13.9076 617.26 439.795
  6 -11.379 606.45 439.936
  7 -8.85032 604.67 447.991
  8 -6.32165 577.3 462.164
